,AREA,R_M,R_T,R_P,weighted_R_M,weighted_R_T,weighted_R_P,cost_balance,R_T_ratio,R_P_ratio
0,1080389.9028586706,-2205814272.0,0.006203651428222656,21.2314453125,-441.1628723144531,1240.730224609375,4246.2890625,0.0,0.000560901069547981,0.0025014064740389585
1,709080.6379198848,-12261506048.0,0.00310516357421875,5.2724609375,-2452.30126953125,621.03271484375,1054.4921875,0.0,0.00028090988053008914,0.0006207952974364161
2,1009477.6545485277,2721045760.0,0.006609916687011719,14.2646484375,544.2091674804688,1321.9833984375,2852.9296875,0.0,0.0005981368012726307,0.001676746062003076
3,1517164.8686461512,-5719744512.0,0.006293296813964844,16.4912109375,-1143.948974609375,1258.659423828125,3298.2421875,0.0,0.0005698264576494694,0.0019347182242199779
4,729629.028029687,-5159770624.0,0.004681587219238281,17.529296875,-1031.9541015625,936.3174438476562,3505.859375,0.0,0.00042413591290824115,0.0020522840786725283
5,1926105.3171831283,-8621523968.0,-0.0014629364013671875,-15.98828125,-1724.3048095703125,-292.5872802734375,-3197.65625,0.0,-0.00013259331171866506,-0.0018753763288259506
6,1095230.9524066618,6576350208.0,0.006999015808105469,11.6298828125,1315.27001953125,1399.80322265625,2325.9765625,0.0,0.0006342720589600503,0.0013622911646962166
7,757093.3189569509,10441251840.0,0.006625175476074219,21.1923828125,2088.25048828125,1325.03515625,4238.4765625,0.0,0.0006007745396345854,0.002476267982274294
8,1640400.8850330054,7599614976.0,0.009412765502929688,23.779296875,1519.9229736328125,1882.5531005859375,4755.859375,0.0,0.0008540678536519408,0.002770842518657446
9,707705.5991121002,8497298944.0,0.0063152313232421875,35.5517578125,1699.4598388671875,1263.0462646484375,7110.3515625,0.0,0.0005735026788897812,0.004125518258661032
10,1770287.0336400818,4331096064.0,0.0007228851318359375,-2.5263671875,866.21923828125,144.5770263671875,-505.2734375,0.0,6.568476237589493e-05,-0.00029325217474251986
11,2686858.7091556434,-6323978240.0,-0.001102447509765625,-27.669921875,-1264.795654296875,-220.489501953125,-5533.984375,0.0,-0.00010018017928814515,-0.0032221802975982428
