row,column,r_b,pop,POI,price_c,price_r,AREA
44,36,0.7,4021.78217822,182.0,47749.3333333,72.0036481433,0.0
44,37,0.7,5917.82178218,135.0,24750.0,59.82202578,0.0
44,38,0.7,1473.0,8.0,0.0,126.91223145,0.0
44,39,0.7,338.383838384,2.0,0.0,0.0,0.0
44,40,0.7,1826.0,31.0,0.0,0.0,0.0
44,41,0.7,3349.0,105.0,30000.0,93.25987451,0.0
44,42,0.7,1094.05940594,40.0,0.0,81.435825285,0.0
44,43,0.7,217.171717172,13.0,37243.0,51.42447119,0.0
44,44,0.7,605.0,8.0,49565.0,66.09756354,0.0
44,45,0.7,565.0,0.0,0.0,63.06108554,0.0
44,46,0.7,243.0,0.0,0.0,0.0,0.0
43,2,0.7,682.0,9.0,37494.0,51.99613765,0.0
43,3,0.7,967.0,5.0,46456.0,0.0,0.0
43,4,0.7,343.0,4.0,0.0,0.0,0.0
43,5,0.7,987.878787879,44.0,10000.0,0.0,178660.6220643003
43,6,0.7,2936.63366337,105.0,40961.0,0.0,0.0
43,7,0.7,736.0,8.0,0.0,43.313006085,0.0
43,8,0.7,816.831683168,24.0,0.0,0.0,181934.20531473847
43,9,0.7,3794.89795918,196.0,20000.0,0.0,1060314.302854458
43,10,0.7,622.772277228,6.0,0.0,0.0,0.0
43,11,0.7,3269.60784314,30.0,29957.7142857,64.19849169,0.0
43,12,0.7,50.0,1.0,0.0,73.2440396,0.0
43,13,0.7,26.5306122449,0.0,0.0,0.0,0.0
43,14,0.7,27.0,0.0,0.0,0.0,0.0
43,15,0.7,520.792079208,5.0,0.0,0.0,0.0
43,16,0.8,1078.21782178,16.0,21343.0,0.0,0.0
43,17,0.8,2921.42857143,53.0,32578.0,0.0,0.0
43,18,0.8,1782.17821782,95.0,34060.0,72.1210514,0.0
43,19,0.8,2296.0,113.0,40937.8,59.4171762333,0.0
43,20,0.8,5513.0,178.0,37934.3333333,67.97039732,0.0
43,21,0.8,23141.0,482.0,43106.1,77.3092906767,0.0
43,22,0.8,18235.0,382.0,46294.6363636,81.8487789,86802.78372207262
43,23,0.8,7539.0,35.0,40659.6666667,65.9815290967,0.0
43,24,0.8,8042.0,250.0,42958.0,73.2060117833,0.0
43,25,0.8,2300.0,31.0,20614.0,78.5412734433,0.0
43,26,0.8,1594.94949495,2.0,0.0,64.92770295,0.0
43,27,0.8,5556.0,6.0,0.0,0.0,0.0
43,28,0.8,14198.0,197.0,54694.0,50.30029281,0.0
