,year,ID,r_c,r_r,r_poi,FAR
0,1,14524.0,0.3,0.3,0.4,2.2
1,1,14117.0,0.6,0.1,0.3,2.2
2,1,14490.0,0.4,0.2,0.4,2.2
3,1,14601.0,0.3,0.3,0.4,2.2
4,1,14521.0,0.4,0.2,0.4,2.2
5,1,14706.0,0.4,0.2,0.4,2.2
6,2,11969.0,0.6,0.1,0.3,2.2
7,2,14532.0,0.4,0.2,0.4,2.1
8,2,14509.0,0.6,0.1,0.3,2.2
9,2,14333.0,0.3,0.3,0.4,2.2
10,2,14538.0,0.4,0.2,0.4,2.1
11,2,14510.0,0.6,0.1,0.3,2.2
12,3,12678.0,0.6,0.1,0.3,2.2
13,3,14709.0,0.4,0.2,0.4,2.2
14,3,14705.0,0.4,0.2,0.4,2.2
15,3,14497.0,0.6,0.1,0.3,2.2
16,3,15543.0,0.4,0.2,0.4,2.2
17,3,14478.0,0.6,0.1,0.3,2.2
18,4,14602.0,0.6,0.3,0.1,2.0
19,4,14766.0,0.6,0.1,0.3,2.2
20,4,15560.0,0.6,0.2,0.2,2.2
21,4,14757.0,0.4,0.2,0.4,2.2
22,4,14491.0,0.6,0.1,0.3,2.0
23,4,14480.0,0.2,0.4,0.4,2.2
24,5,14700.0,0.3,0.3,0.4,2.2
25,5,14624.0,0.5,0.2,0.3,2.2
26,5,14656.0,0.3,0.3,0.4,2.1
27,5,14539.0,0.7,0.2,0.1,2.2
28,5,14098.0,0.7,0.2,0.1,2.2
29,5,14563.0,0.6,0.2,0.2,2.2
30,6,14125.0,0.7,0.2,0.1,2.2
31,6,14483.0,0.6,0.1,0.3,2.2
32,6,14504.0,0.6,0.1,0.3,2.2
33,6,14631.0,0.6,0.1,0.3,2.2
34,6,14088.0,0.6,0.2,0.2,2.2
35,6,14610.0,0.2,0.4,0.4,2.0
36,7,14685.0,0.4,0.2,0.4,2.2
37,7,14704.0,0.6,0.1,0.3,2.2
38,7,14654.0,0.6,0.3,0.1,2.1
39,7,12091.0,0.6,0.2,0.2,2.2
40,7,14131.0,0.6,0.1,0.3,2.2
41,7,14703.0,0.7,0.2,0.1,2.2
42,8,14079.0,0.7,0.2,0.1,2.2
43,8,14702.0,0.4,0.2,0.4,2.1
44,8,14660.0,0.7,0.2,0.1,2.2
45,8,14477.0,0.6,0.1,0.3,2.2
46,8,14475.0,0.4,0.2,0.4,2.2
47,8,14542.0,0.6,0.2,0.2,2.2
48,9,14501.0,0.6,0.1,0.3,2.2
49,9,12715.0,0.6,0.3,0.1,2.1
50,9,14075.0,0.7,0.2,0.1,2.2
51,9,14659.0,0.7,0.2,0.1,2.2
52,9,14727.0,0.6,0.1,0.3,2.2
53,9,14513.0,0.7,0.2,0.1,2.2
54,10,14100.0,0.6,0.1,0.3,2.2
55,10,14543.0,0.7,0.2,0.1,2.2
56,10,14054.0,0.7,0.2,0.1,2.2
57,10,14634.0,0.7,0.2,0.1,2.2
58,10,14102.0,0.7,0.2,0.1,2.2
59,10,14128.0,0.6,0.1,0.3,2.2
60,11,14482.0,0.6,0.1,0.3,2.2
61,11,14099.0,0.6,0.1,0.3,2.2
62,11,14484.0,0.7,0.2,0.1,2.2
63,11,15554.0,0.5,0.2,0.3,2.2
64,11,14092.0,0.6,0.1,0.3,2.2
65,11,14511.0,0.7,0.2,0.1,2.2
66,12,6377.0,0.7,0.2,0.1,2.2
67,12,14628.0,0.7,0.2,0.1,2.2
68,12,15542.0,0.7,0.2,0.1,2.2
69,12,14544.0,0.6,0.2,0.2,2.2
70,12,14057.0,0.6,0.2,0.2,2.2
71,12,14581.0,0.7,0.2,0.1,2.2
