,year,ID,r_c,r_r,r_poi,FAR
0,1,14333.0,0.2,0.7,0.1,2.2
1,1,14137.0,0.4,0.3,0.3,2.1
2,1,14765.0,0.1,0.6,0.3,2.2
3,1,14484.0,0.6,0.3,0.1,2.1
4,1,13346.0,0.4,0.3,0.3,2.0
5,1,14514.0,0.1,0.7,0.2,1.9
6,2,14766.0,0.7,0.2,0.1,1.8
7,2,14590.0,0.3,0.5,0.2,2.0
8,2,14664.0,0.1,0.6,0.3,2.1
9,2,14601.0,0.7,0.2,0.1,1.9
10,2,14687.0,0.7,0.2,0.1,2.1
11,2,14123.0,0.2,0.7,0.1,2.0
12,3,14674.0,0.3,0.5,0.2,1.8
13,3,14691.0,0.4,0.2,0.4,2.0
14,3,14719.0,0.5,0.2,0.3,2.0
15,3,14847.0,0.3,0.3,0.4,2.0
16,3,14581.0,0.3,0.5,0.2,1.9
17,3,14541.0,0.3,0.5,0.2,1.9
18,4,14630.0,0.4,0.3,0.3,2.1
19,4,14124.0,0.6,0.2,0.2,2.2
20,4,14054.0,0.6,0.2,0.2,2.1
21,4,14131.0,0.3,0.5,0.2,1.8
22,4,14060.0,0.3,0.5,0.2,2.0
23,4,14676.0,0.6,0.2,0.2,1.8
24,5,14508.0,0.6,0.1,0.3,1.9
25,5,14678.0,0.4,0.3,0.3,1.8
26,5,14659.0,0.6,0.2,0.2,2.2
27,5,14653.0,0.3,0.5,0.2,2.0
28,5,14506.0,0.3,0.5,0.2,1.8
29,5,14838.0,0.5,0.2,0.3,1.9
30,6,14675.0,0.1,0.6,0.3,1.9
31,6,14517.0,0.3,0.3,0.4,1.9
32,6,14511.0,0.3,0.5,0.2,2.2
33,6,12715.0,0.4,0.3,0.3,2.0
34,6,14649.0,0.4,0.3,0.3,1.9
35,6,14505.0,0.4,0.2,0.4,1.8
36,7,15345.0,0.6,0.1,0.3,2.0
37,7,14479.0,0.2,0.4,0.4,1.9
38,7,14631.0,0.4,0.2,0.4,1.8
39,7,14685.0,0.1,0.6,0.3,1.8
40,7,14586.0,0.1,0.7,0.2,2.1
41,7,14480.0,0.3,0.3,0.4,1.8
42,8,14646.0,0.5,0.2,0.3,2.2
43,8,14594.0,0.2,0.7,0.1,2.2
44,8,14475.0,0.1,0.7,0.2,2.1
45,8,14715.0,0.3,0.5,0.2,1.9
46,8,14657.0,0.6,0.1,0.3,2.1
47,8,14732.0,0.3,0.5,0.2,2.2
48,9,14634.0,0.7,0.2,0.1,2.0
49,9,14854.0,0.4,0.2,0.4,2.2
50,9,14510.0,0.2,0.7,0.1,1.8
51,9,14563.0,0.3,0.3,0.4,1.9
52,9,14520.0,0.4,0.3,0.3,2.2
53,9,14707.0,0.3,0.3,0.4,2.1
54,10,14803.0,0.2,0.7,0.1,2.2
55,10,14117.0,0.6,0.2,0.2,2.1
56,10,14490.0,0.3,0.3,0.4,2.1
57,10,14672.0,0.6,0.2,0.2,2.1
58,10,14603.0,0.1,0.7,0.2,2.0
59,10,14763.0,0.4,0.2,0.4,1.9
60,11,14628.0,0.6,0.2,0.2,2.1
61,11,14693.0,0.1,0.6,0.3,1.8
62,11,14718.0,0.2,0.4,0.4,1.9
63,11,15542.0,0.4,0.2,0.4,1.9
64,11,14681.0,0.4,0.3,0.3,2.1
65,11,14099.0,0.1,0.6,0.3,2.0
66,12,14125.0,0.6,0.3,0.1,2.0
67,12,14702.0,0.2,0.6,0.2,2.1
68,12,14597.0,0.6,0.3,0.1,1.8
69,12,14477.0,0.5,0.2,0.3,1.9
70,12,14625.0,0.3,0.5,0.2,1.9
71,12,14098.0,0.3,0.5,0.2,2.0
