,year,ID,r_c,r_r,r_poi,FAR
0,1,14639.0,0.1,0.6,0.3,2.1
1,1,14659.0,0.7,0.2,0.1,2.1
2,1,14483.0,0.1,0.6,0.3,2.2
3,1,14673.0,0.6,0.1,0.3,1.8
4,1,14713.0,0.1,0.6,0.3,1.9
5,1,14808.0,0.1,0.7,0.2,2.1
6,2,14499.0,0.4,0.2,0.4,2.2
7,2,14805.0,0.2,0.7,0.1,1.8
8,2,14631.0,0.2,0.4,0.4,2.2
9,2,14357.0,0.3,0.3,0.4,2.1
10,2,12715.0,0.3,0.5,0.2,1.8
11,2,14691.0,0.4,0.3,0.3,2.0
12,3,14739.0,0.4,0.3,0.3,1.9
13,3,14482.0,0.6,0.2,0.2,2.1
14,3,14718.0,0.7,0.2,0.1,2.2
15,3,14646.0,0.3,0.3,0.4,1.9
16,3,14491.0,0.2,0.6,0.2,1.9
17,3,2238.0,0.4,0.2,0.4,2.1
18,4,14837.0,0.1,0.7,0.2,2.2
19,4,14756.0,0.5,0.2,0.3,1.8
20,4,14652.0,0.4,0.2,0.4,2.0
21,4,14628.0,0.4,0.2,0.4,2.2
22,4,14726.0,0.1,0.7,0.2,2.1
23,4,14623.0,0.6,0.2,0.2,2.1
24,5,14851.0,0.2,0.6,0.2,1.8
25,5,14847.0,0.3,0.3,0.4,1.8
26,5,14710.0,0.1,0.6,0.3,2.0
27,5,14656.0,0.1,0.7,0.2,2.1
28,5,14352.0,0.3,0.5,0.2,2.0
29,5,14729.0,0.4,0.3,0.3,1.9
30,6,14070.0,0.5,0.2,0.3,1.9
31,6,14479.0,0.4,0.2,0.4,1.8
32,6,14840.0,0.3,0.3,0.4,2.0
33,6,14354.0,0.5,0.2,0.3,1.8
34,6,14634.0,0.6,0.1,0.3,2.0
35,6,14689.0,0.6,0.1,0.3,2.1
36,7,14538.0,0.6,0.1,0.3,2.1
37,7,14712.0,0.4,0.2,0.4,2.0
38,7,14665.0,0.6,0.3,0.1,2.1
39,7,14131.0,0.7,0.2,0.1,1.8
40,7,14650.0,0.2,0.7,0.1,2.2
41,7,14092.0,0.7,0.2,0.1,2.2
42,8,15560.0,0.4,0.2,0.4,2.0
43,8,14515.0,0.1,0.6,0.3,2.2
44,8,14856.0,0.4,0.2,0.4,1.9
45,8,14766.0,0.2,0.7,0.1,2.1
46,8,14539.0,0.2,0.4,0.4,1.9
47,8,14609.0,0.2,0.7,0.1,1.9
48,9,14516.0,0.4,0.2,0.4,2.0
49,9,12678.0,0.2,0.7,0.1,2.1
50,9,14125.0,0.6,0.3,0.1,2.0
51,9,14807.0,0.4,0.2,0.4,2.0
52,9,14128.0,0.1,0.7,0.2,2.2
53,9,14759.0,0.6,0.3,0.1,1.8
54,10,14684.0,0.6,0.2,0.2,1.9
55,10,14735.0,0.3,0.3,0.4,1.9
56,10,15554.0,0.3,0.3,0.4,1.8
57,10,15558.0,0.6,0.1,0.3,1.9
58,10,14758.0,0.6,0.2,0.2,2.0
59,10,14667.0,0.4,0.2,0.4,2.0
60,11,14687.0,0.4,0.2,0.4,2.0
61,11,14702.0,0.1,0.7,0.2,2.0
62,11,14672.0,0.3,0.5,0.2,2.2
63,11,14680.0,0.6,0.1,0.3,2.0
64,11,11966.0,0.4,0.2,0.4,1.9
65,11,14620.0,0.4,0.2,0.4,1.9
66,12,14662.0,0.6,0.2,0.2,2.0
67,12,14845.0,0.2,0.7,0.1,2.1
68,12,14532.0,0.4,0.3,0.3,2.0
69,12,14711.0,0.2,0.4,0.4,1.9
70,12,14696.0,0.3,0.5,0.2,1.9
71,12,14622.0,0.1,0.6,0.3,2.2
