,year,ID,r_c,r_r,r_poi,FAR
0,1,14708.0,0.3,0.3,0.4,1.9
1,1,14717.0,0.4,0.3,0.3,2.0
2,1,15383.0,0.2,0.4,0.4,2.0
3,1,14852.0,0.4,0.2,0.4,2.1
4,1,14706.0,0.6,0.1,0.3,2.1
5,1,14688.0,0.6,0.2,0.2,1.8
6,2,14726.0,0.2,0.7,0.1,2.1
7,2,14581.0,0.6,0.3,0.1,2.2
8,2,14590.0,0.4,0.2,0.4,1.9
9,2,14674.0,0.2,0.4,0.4,2.2
10,2,15545.0,0.1,0.6,0.3,1.9
11,2,14655.0,0.2,0.7,0.1,2.0
12,3,14731.0,0.2,0.7,0.1,2.2
13,3,14689.0,0.4,0.2,0.4,1.8
14,3,14630.0,0.6,0.1,0.3,2.2
15,3,14070.0,0.3,0.3,0.4,2.1
16,3,14560.0,0.2,0.4,0.4,1.8
17,3,14756.0,0.6,0.3,0.1,1.9
18,4,14336.0,0.1,0.6,0.3,2.1
19,4,14699.0,0.2,0.6,0.2,1.8
20,4,14702.0,0.2,0.6,0.2,2.0
21,4,14602.0,0.4,0.3,0.3,1.8
22,4,14853.0,0.2,0.7,0.1,2.1
23,4,13763.0,0.6,0.3,0.1,1.9
24,5,14499.0,0.4,0.3,0.3,1.9
25,5,14759.0,0.1,0.7,0.2,2.0
26,5,14501.0,0.4,0.3,0.3,2.1
27,5,15543.0,0.4,0.2,0.4,2.0
28,5,14765.0,0.4,0.3,0.3,1.9
29,5,14517.0,0.1,0.6,0.3,2.1
30,6,14848.0,0.6,0.3,0.1,2.2
31,6,14479.0,0.4,0.2,0.4,1.8
32,6,14473.0,0.5,0.2,0.3,1.8
33,6,14653.0,0.2,0.7,0.1,1.8
34,6,14088.0,0.6,0.3,0.1,2.1
35,6,14130.0,0.3,0.3,0.4,1.8
36,7,14635.0,0.1,0.6,0.3,2.0
37,7,14480.0,0.1,0.6,0.3,2.2
38,7,14660.0,0.6,0.2,0.2,2.1
39,7,14718.0,0.6,0.3,0.1,2.1
40,7,14685.0,0.4,0.2,0.4,2.1
41,7,14500.0,0.6,0.3,0.1,2.1
42,8,14719.0,0.4,0.3,0.3,1.8
43,8,48.0,0.1,0.7,0.2,2.1
44,8,14483.0,0.1,0.7,0.2,1.8
45,8,14518.0,0.6,0.1,0.3,2.1
46,8,14504.0,0.6,0.2,0.2,2.0
47,8,14631.0,0.3,0.3,0.4,2.1
48,9,14634.0,0.7,0.2,0.1,2.0
49,9,14124.0,0.4,0.2,0.4,2.2
50,9,14510.0,0.2,0.7,0.1,1.8
51,9,14563.0,0.3,0.3,0.4,1.9
52,9,14520.0,0.4,0.3,0.3,2.2
53,9,14707.0,0.3,0.3,0.4,2.1
54,10,14586.0,0.4,0.2,0.4,1.8
55,10,14490.0,0.1,0.6,0.3,1.8
56,10,14842.0,0.2,0.7,0.1,2.2
57,10,2238.0,0.1,0.7,0.2,1.9
58,10,14728.0,0.6,0.2,0.2,2.2
59,10,14497.0,0.7,0.2,0.1,2.1
60,11,14659.0,0.4,0.3,0.3,1.8
61,11,14143.0,0.5,0.2,0.3,2.0
62,11,14725.0,0.4,0.2,0.4,1.8
63,11,14839.0,0.4,0.2,0.4,2.1
64,11,14684.0,0.5,0.2,0.3,2.0
65,11,14524.0,0.4,0.2,0.4,2.2
66,12,14675.0,0.6,0.3,0.1,2.0
67,12,14721.0,0.1,0.7,0.2,2.1
68,12,14137.0,0.2,0.7,0.1,2.0
69,12,14681.0,0.3,0.3,0.4,1.8
70,12,14472.0,0.6,0.2,0.2,2.0
71,12,14639.0,0.1,0.6,0.3,2.0
