,year,ID,r_c,r_r,r_poi,FAR
0,1,14678.0,0.6,0.2,0.2,2.0
1,1,14473.0,0.4,0.3,0.3,1.9
2,1,14704.0,0.2,0.7,0.1,2.1
3,1,14521.0,0.3,0.3,0.4,1.9
4,1,15545.0,0.6,0.2,0.2,2.1
5,1,14532.0,0.4,0.2,0.4,1.9
6,2,14333.0,0.6,0.2,0.2,2.2
7,2,12715.0,0.4,0.3,0.3,1.8
8,2,14581.0,0.4,0.2,0.4,1.9
9,2,14482.0,0.2,0.4,0.4,1.9
10,2,14088.0,0.6,0.3,0.1,2.0
11,2,14092.0,0.4,0.2,0.4,2.0
12,3,14518.0,0.1,0.7,0.2,1.9
13,3,14601.0,0.3,0.3,0.4,2.2
14,3,14498.0,0.6,0.2,0.2,2.1
15,3,14589.0,0.6,0.2,0.2,1.8
16,3,14100.0,0.3,0.5,0.2,2.0
17,3,14628.0,0.5,0.2,0.3,2.2
18,4,14839.0,0.6,0.3,0.1,2.2
19,4,13346.0,0.3,0.3,0.4,2.1
20,4,15542.0,0.2,0.6,0.2,1.9
21,4,14685.0,0.3,0.5,0.2,1.8
22,4,14102.0,0.4,0.3,0.3,1.8
23,4,14542.0,0.7,0.2,0.1,1.9
24,5,14855.0,0.3,0.3,0.4,2.1
25,5,14511.0,0.3,0.3,0.4,1.9
26,5,15543.0,0.6,0.2,0.2,2.2
27,5,14706.0,0.2,0.7,0.1,2.1
28,5,14659.0,0.6,0.1,0.3,2.2
29,5,14721.0,0.4,0.2,0.4,2.2
30,6,14837.0,0.1,0.7,0.2,2.2
31,6,14713.0,0.6,0.1,0.3,2.2
32,6,14075.0,0.3,0.3,0.4,2.2
33,6,14649.0,0.6,0.2,0.2,1.9
34,6,14726.0,0.1,0.7,0.2,2.1
35,6,14623.0,0.6,0.2,0.2,2.1
36,7,14765.0,0.6,0.2,0.2,2.2
37,7,14702.0,0.4,0.3,0.3,1.8
38,7,14757.0,0.4,0.2,0.4,1.9
39,7,14728.0,0.2,0.4,0.4,1.9
40,7,14513.0,0.6,0.3,0.1,2.0
41,7,14650.0,0.2,0.7,0.1,2.0
42,8,14709.0,0.5,0.2,0.3,1.9
43,8,14610.0,0.2,0.4,0.4,2.1
44,8,14057.0,0.7,0.2,0.1,1.9
45,8,14099.0,0.3,0.3,0.4,2.2
46,8,14497.0,0.6,0.1,0.3,2.0
47,8,14332.0,0.2,0.4,0.4,2.2
48,9,14130.0,0.3,0.3,0.4,1.8
49,9,14656.0,0.4,0.2,0.4,2.2
50,9,14541.0,0.1,0.7,0.2,2.2
51,9,14665.0,0.4,0.2,0.4,1.8
52,9,14490.0,0.4,0.2,0.4,2.0
53,9,14523.0,0.3,0.5,0.2,1.9
54,10,14131.0,0.6,0.3,0.1,2.2
55,10,14703.0,0.3,0.3,0.4,2.1
56,10,14491.0,0.2,0.6,0.2,1.9
57,10,14722.0,0.3,0.5,0.2,1.8
58,10,2238.0,0.4,0.3,0.3,1.8
59,10,12678.0,0.7,0.2,0.1,1.9
60,11,14660.0,0.6,0.2,0.2,2.2
61,11,11969.0,0.4,0.2,0.4,1.8
62,11,12091.0,0.3,0.3,0.4,2.2
63,11,14734.0,0.2,0.7,0.1,2.1
64,11,14524.0,0.7,0.2,0.1,2.1
65,11,14475.0,0.2,0.4,0.4,1.8
66,12,15554.0,0.2,0.6,0.2,1.9
67,12,14128.0,0.4,0.3,0.3,1.9
68,12,14117.0,0.4,0.2,0.4,2.2
69,12,14479.0,0.6,0.2,0.2,2.1
70,12,14538.0,0.6,0.1,0.3,2.0
71,12,14477.0,0.6,0.3,0.1,1.9
