,year,ID,r_c,r_r,r_poi,FAR
0,1,14716.0,0.2,0.6,0.2,2.2
1,1,14673.0,0.2,0.7,0.1,2.1
2,1,14477.0,0.3,0.5,0.2,2.1
3,1,14712.0,0.6,0.1,0.3,1.9
4,1,14650.0,0.6,0.1,0.3,2.0
5,1,14638.0,0.2,0.4,0.4,2.1
6,2,14721.0,0.1,0.7,0.2,2.0
7,2,14690.0,0.4,0.2,0.4,2.1
8,2,14734.0,0.2,0.4,0.4,2.1
9,2,14132.0,0.4,0.2,0.4,2.2
10,2,14839.0,0.1,0.7,0.2,2.1
11,2,14653.0,0.4,0.3,0.3,1.9
12,3,14838.0,0.2,0.4,0.4,1.8
13,3,14507.0,0.7,0.2,0.1,1.8
14,3,14807.0,0.6,0.1,0.3,2.2
15,3,14333.0,0.4,0.2,0.4,2.0
16,3,14731.0,0.3,0.3,0.4,2.2
17,3,14509.0,0.3,0.5,0.2,2.2
18,4,14849.0,0.1,0.7,0.2,2.0
19,4,14753.0,0.5,0.2,0.3,2.0
20,4,14482.0,0.2,0.6,0.2,2.2
21,4,14715.0,0.1,0.6,0.3,1.9
22,4,14603.0,0.3,0.3,0.4,1.9
23,4,12091.0,0.2,0.4,0.4,1.9
24,5,14646.0,0.4,0.2,0.4,2.0
25,5,14665.0,0.2,0.6,0.2,1.8
26,5,14684.0,0.1,0.6,0.3,2.1
27,5,14685.0,0.4,0.2,0.4,2.1
28,5,14836.0,0.5,0.2,0.3,1.9
29,5,14543.0,0.3,0.3,0.4,1.8
30,6,14719.0,0.5,0.2,0.3,2.2
31,6,14077.0,0.1,0.6,0.3,2.0
32,6,14692.0,0.2,0.4,0.4,1.8
33,6,14593.0,0.7,0.2,0.1,2.0
34,6,14564.0,0.4,0.3,0.3,2.1
35,6,14352.0,0.3,0.3,0.4,2.0
36,7,14072.0,0.6,0.3,0.1,2.0
37,7,14649.0,0.1,0.6,0.3,2.2
38,7,14660.0,0.6,0.2,0.2,1.9
39,7,14657.0,0.6,0.2,0.2,2.2
40,7,14730.0,0.5,0.2,0.3,1.9
41,7,14092.0,0.2,0.6,0.2,2.1
42,8,13763.0,0.4,0.3,0.3,2.0
43,8,14651.0,0.1,0.6,0.3,1.8
44,8,14070.0,0.7,0.2,0.1,2.2
45,8,14654.0,0.4,0.2,0.4,2.1
46,8,14491.0,0.6,0.2,0.2,2.1
47,8,14470.0,0.4,0.2,0.4,2.0
48,9,14589.0,0.3,0.5,0.2,1.8
49,9,14538.0,0.6,0.1,0.3,1.8
50,9,14099.0,0.4,0.2,0.4,2.1
51,9,14845.0,0.1,0.6,0.3,2.1
52,9,14069.0,0.1,0.7,0.2,1.8
53,9,14512.0,0.3,0.3,0.4,2.0
54,10,14490.0,0.7,0.2,0.1,2.2
55,10,14481.0,0.4,0.2,0.4,2.0
56,10,14088.0,0.6,0.1,0.3,2.2
57,10,14602.0,0.2,0.6,0.2,2.0
58,10,14076.0,0.2,0.6,0.2,2.0
59,10,48.0,0.6,0.3,0.1,2.2
60,11,14354.0,0.4,0.2,0.4,1.9
61,11,11969.0,0.6,0.3,0.1,2.2
62,11,14695.0,0.1,0.6,0.3,1.9
63,11,14622.0,0.7,0.2,0.1,1.8
64,11,14356.0,0.3,0.3,0.4,2.0
65,11,14689.0,0.2,0.4,0.4,2.1
66,12,14724.0,0.4,0.3,0.3,2.0
67,12,14510.0,0.6,0.3,0.1,2.1
68,12,14514.0,0.4,0.2,0.4,2.2
69,12,14122.0,0.3,0.3,0.4,1.8
70,12,14756.0,0.4,0.2,0.4,2.0
71,12,14128.0,0.6,0.2,0.2,1.8
