,ID,year,FAR,r_c,r_r,r_poi
279,14999,3,1.8,0.3,0.3,0.4
280,15001,3,1.9,0.4,0.2,0.4
281,15002,7,2.2,0.6,0.2,0.2
282,15004,7,2.1,0.6,0.2,0.2
283,15006,1,2.0,0.4,0.4,0.2
284,15019,7,2.0,0.4,0.4,0.2
285,15020,7,2.0,0.4,0.4,0.2
286,15021,7,2.0,0.4,0.4,0.2
287,15023,4,1.9,0.3,0.5,0.2
288,15024,6,2.0,0.4,0.4,0.2
289,15025,6,2.2,0.4,0.2,0.4
290,15026,7,2.1,0.6,0.1,0.3
291,15027,7,2.2,0.6,0.2,0.2
292,15028,7,2.1,0.6,0.1,0.3
293,15029,7,2.2,0.6,0.2,0.2
294,15032,12,1.8,0.6,0.2,0.2
295,15038,4,1.8,0.6,0.3,0.1
296,15052,6,1.9,0.1,0.6,0.3
297,15053,4,1.8,0.2,0.7,0.1
298,15055,6,2.1,0.6,0.1,0.3
299,15058,7,1.9,0.3,0.5,0.2
300,15060,6,1.8,0.6,0.2,0.2
301,15079,3,1.9,0.3,0.3,0.4
302,15093,11,1.8,0.2,0.7,0.1
303,15100,11,1.8,0.2,0.7,0.1
304,15116,6,2.0,0.4,0.4,0.2
305,15125,6,1.8,0.6,0.2,0.2
306,15126,7,1.9,0.3,0.5,0.2
307,15128,6,2.1,0.6,0.1,0.3
308,15131,6,2.0,0.4,0.4,0.2
309,15136,4,1.8,0.2,0.7,0.1
310,15137,4,1.8,0.6,0.3,0.1
311,15145,4,1.8,0.2,0.7,0.1
312,15150,7,1.9,0.3,0.5,0.2
313,15171,7,1.9,0.3,0.5,0.2
314,15173,6,2.0,0.4,0.4,0.2
315,15174,4,1.8,0.6,0.3,0.1
316,15175,4,1.8,0.6,0.3,0.1
317,15178,7,1.9,0.3,0.5,0.2
318,15179,4,1.8,0.2,0.7,0.1
319,15181,6,1.8,0.6,0.2,0.2
320,15182,6,1.8,0.6,0.2,0.2
321,15185,4,1.8,0.6,0.3,0.1
322,15199,4,1.8,0.2,0.7,0.1
323,15214,7,1.9,0.3,0.5,0.2
324,15215,6,2.1,0.6,0.1,0.3
325,15219,7,1.9,0.3,0.5,0.2
326,15236,12,1.8,0.6,0.2,0.2
327,15237,12,1.8,0.6,0.2,0.2
328,15256,12,1.9,0.1,0.6,0.3
329,15260,12,1.8,0.6,0.2,0.2
330,15261,12,1.8,0.6,0.2,0.2
331,15273,2,2.0,0.2,0.4,0.4
332,15274,2,2.0,0.2,0.4,0.4
333,15279,3,1.8,0.6,0.2,0.2
334,15281,3,1.8,0.6,0.2,0.2
335,15299,2,2.0,0.2,0.4,0.4
336,15313,3,1.8,0.6,0.2,0.2
337,15315,3,1.8,0.6,0.2,0.2
338,15320,3,1.8,0.6,0.2,0.2
339,15321,12,1.9,0.1,0.6,0.3
340,15325,12,1.9,0.1,0.6,0.3
341,15326,12,1.9,0.1,0.6,0.3
342,15327,12,1.9,0.1,0.6,0.3
343,15328,12,1.9,0.1,0.6,0.3
344,15329,12,1.9,0.3,0.5,0.2
345,15334,3,2.1,0.6,0.1,0.3
346,15337,3,2.1,0.6,0.1,0.3
347,15344,4,2.0,0.4,0.4,0.2
348,15346,8,2.1,0.6,0.2,0.2
349,15372,11,1.8,0.2,0.7,0.1
350,15381,12,2.0,0.4,0.4,0.2
351,15382,12,2.0,0.4,0.4,0.2
352,15542,11,2.1,0.6,0.1,0.3
353,15544,5,2.0,0.4,0.4,0.2
354,15550,7,2.0,0.4,0.4,0.2
355,15551,7,2.0,0.4,0.4,0.2
356,15554,10,2.1,0.4,0.3,0.3
357,15558,11,2.1,0.6,0.2,0.2
358,15560,10,2.1,0.4,0.3,0.3
359,15562,7,2.2,0.6,0.2,0.2
