,ID,year,FAR,r_c,r_r,r_poi
120,15176,5,2.2,0.4,0.2,0.4
121,14897,5,2.2,0.4,0.2,0.4
122,15168,5,2.2,0.4,0.2,0.4
123,15257,5,2.2,0.4,0.2,0.4
124,14097,5,2.2,0.4,0.2,0.4
125,14446,5,2.2,0.4,0.2,0.4
126,14776,5,2.2,0.4,0.2,0.4
127,14831,5,2.2,0.4,0.2,0.4
128,15114,5,2.2,0.4,0.2,0.4
129,14532,5,2.2,0.4,0.2,0.4
130,14497,5,2.2,0.4,0.2,0.4
131,14661,5,2.2,0.4,0.2,0.4
132,14417,5,2.2,0.4,0.2,0.4
133,14390,5,2.2,0.4,0.2,0.4
134,15161,5,2.2,0.4,0.2,0.4
135,14874,5,2.2,0.4,0.2,0.4
136,15142,5,2.2,0.4,0.2,0.4
137,14870,5,2.2,0.4,0.2,0.4
138,14131,5,2.2,0.4,0.2,0.4
139,15201,5,2.2,0.4,0.2,0.4
140,9331,5,2.2,0.4,0.2,0.4
141,14659,5,2.2,0.4,0.2,0.4
142,15260,5,2.2,0.4,0.2,0.4
143,14127,5,2.2,0.4,0.2,0.4
144,14224,5,2.2,0.4,0.2,0.4
145,14819,5,2.2,0.4,0.2,0.4
146,14769,5,2.2,0.4,0.2,0.4
147,14561,5,2.2,0.4,0.2,0.4
148,14143,5,2.2,0.4,0.2,0.4
149,14477,5,2.2,0.4,0.2,0.4
150,14915,6,2.2,0.4,0.2,0.4
151,14163,6,2.2,0.4,0.2,0.4
152,14344,6,2.2,0.4,0.2,0.4
153,14928,6,2.2,0.4,0.2,0.4
154,14034,6,2.2,0.4,0.2,0.4
155,14280,6,2.2,0.4,0.2,0.4
156,14033,6,2.2,0.4,0.2,0.4
157,15551,6,2.2,0.4,0.2,0.4
158,14545,6,2.2,0.4,0.2,0.4
159,5633,6,2.2,0.4,0.2,0.4
160,14405,6,2.2,0.4,0.2,0.4
161,14413,6,2.2,0.4,0.2,0.4
162,14253,6,2.2,0.4,0.2,0.4
163,14242,6,2.2,0.4,0.2,0.4
164,15538,6,2.2,0.4,0.2,0.4
165,14780,6,2.2,0.4,0.2,0.4
166,15159,6,2.2,0.4,0.2,0.4
167,14562,6,2.2,0.4,0.2,0.4
168,14197,6,2.2,0.4,0.2,0.4
169,15229,6,2.2,0.4,0.2,0.4
170,14440,6,2.2,0.4,0.2,0.4
171,15066,6,2.2,0.4,0.2,0.4
172,14061,6,2.2,0.4,0.2,0.4
173,15361,6,2.2,0.4,0.2,0.4
174,15160,6,2.2,0.4,0.2,0.4
175,15552,6,2.2,0.4,0.2,0.4
176,15171,6,2.2,0.4,0.2,0.4
177,14128,6,2.2,0.4,0.2,0.4
178,14297,6,2.2,0.4,0.2,0.4
179,14076,6,2.2,0.4,0.2,0.4
180,14596,7,2.2,0.4,0.2,0.4
181,15094,7,2.2,0.4,0.2,0.4
182,14872,7,2.2,0.4,0.2,0.4
183,14283,7,2.2,0.4,0.2,0.4
184,14042,7,2.2,0.4,0.2,0.4
185,15233,7,2.2,0.4,0.2,0.4
186,14943,7,2.2,0.4,0.2,0.4
187,14404,7,2.2,0.4,0.2,0.4
188,14425,7,2.2,0.4,0.2,0.4
189,15182,7,2.2,0.4,0.2,0.4
190,14258,7,2.2,0.4,0.2,0.4
191,14817,7,2.2,0.4,0.2,0.4
192,14191,7,2.2,0.4,0.2,0.4
193,14863,7,2.2,0.4,0.2,0.4
194,14809,7,2.2,0.4,0.2,0.4
195,14232,7,2.2,0.4,0.2,0.4
196,14553,7,2.2,0.4,0.2,0.4
197,14756,7,2.2,0.4,0.2,0.4
198,14254,7,2.2,0.4,0.2,0.4
199,14864,7,2.2,0.4,0.2,0.4
200,14126,7,2.2,0.4,0.2,0.4
201,15298,7,2.2,0.4,0.2,0.4
202,14861,7,2.2,0.4,0.2,0.4
203,14420,7,2.2,0.4,0.2,0.4
204,14997,7,2.2,0.4,0.2,0.4
205,15213,7,2.2,0.4,0.2,0.4
206,14873,7,2.2,0.4,0.2,0.4
207,14183,7,2.2,0.4,0.2,0.4
208,14742,7,2.2,0.4,0.2,0.4
209,14832,7,2.2,0.4,0.2,0.4
210,14973,8,2.2,0.4,0.2,0.4
211,15243,8,2.2,0.4,0.2,0.4
212,15065,8,2.2,0.4,0.2,0.4
213,15206,8,2.2,0.4,0.2,0.4
214,15376,8,2.2,0.4,0.2,0.4
215,14160,8,2.2,0.4,0.2,0.4
216,14783,8,2.2,0.4,0.2,0.4
217,15380,8,2.2,0.4,0.2,0.4
218,14415,8,2.2,0.4,0.2,0.4
219,14392,8,2.2,0.4,0.2,0.4
220,14277,8,2.2,0.4,0.2,0.4
221,15011,8,2.2,0.4,0.2,0.4
222,15322,8,2.2,0.4,0.2,0.4
223,14782,8,2.2,0.4,0.2,0.4
224,14926,8,2.2,0.4,0.2,0.4
225,14555,8,2.2,0.4,0.2,0.4
226,15351,8,2.2,0.4,0.2,0.4
227,14885,8,2.2,0.4,0.2,0.4
228,14660,8,2.2,0.4,0.2,0.4
229,14684,8,2.2,0.4,0.2,0.4
230,14960,8,2.2,0.4,0.2,0.4
231,14601,8,2.2,0.4,0.2,0.4
232,14752,8,2.2,0.4,0.2,0.4
233,15283,8,2.2,0.4,0.2,0.4
234,14513,8,2.2,0.4,0.2,0.4
235,14129,8,2.2,0.4,0.2,0.4
236,15199,8,2.2,0.4,0.2,0.4
237,14778,8,2.2,0.4,0.2,0.4
238,14883,8,2.2,0.4,0.2,0.4
239,14834,8,2.2,0.4,0.2,0.4
240,14157,9,2.2,0.4,0.2,0.4
241,15177,9,2.2,0.4,0.2,0.4
242,14211,9,2.2,0.4,0.2,0.4
243,14653,9,2.2,0.4,0.2,0.4
244,15323,9,2.2,0.4,0.2,0.4
245,14860,9,2.2,0.4,0.2,0.4
246,9327,9,2.2,0.4,0.2,0.4
247,15056,9,2.2,0.4,0.2,0.4
248,14421,9,2.2,0.4,0.2,0.4
249,14667,9,2.2,0.4,0.2,0.4
250,15031,9,2.2,0.4,0.2,0.4
251,14846,9,2.2,0.4,0.2,0.4
252,15330,9,2.2,0.4,0.2,0.4
253,14610,9,2.2,0.4,0.2,0.4
254,14651,9,2.2,0.4,0.2,0.4
255,14179,9,2.2,0.4,0.2,0.4
256,15378,9,2.2,0.4,0.2,0.4
257,15270,9,2.2,0.4,0.2,0.4
258,15381,9,2.2,0.4,0.2,0.4
259,14108,9,2.2,0.4,0.2,0.4
260,14963,9,2.2,0.4,0.2,0.4
261,15014,9,2.2,0.4,0.2,0.4
262,14757,9,2.2,0.4,0.2,0.4
263,15119,9,2.2,0.4,0.2,0.4
264,14732,9,2.2,0.4,0.2,0.4
265,15368,9,2.2,0.4,0.2,0.4
266,14422,9,2.2,0.4,0.2,0.4
267,15333,9,2.2,0.4,0.2,0.4
268,14212,9,2.2,0.4,0.2,0.4
269,14429,9,2.2,0.4,0.2,0.4
270,15385,10,2.2,0.4,0.2,0.4
271,14230,10,2.2,0.4,0.2,0.4
272,14104,10,2.2,0.4,0.2,0.4
273,15136,10,2.2,0.4,0.2,0.4
274,15147,10,2.2,0.4,0.2,0.4
275,15012,10,2.2,0.4,0.2,0.4
276,14766,10,2.2,0.4,0.2,0.4
277,15548,10,2.2,0.4,0.2,0.4
278,14880,10,2.2,0.4,0.2,0.4
279,15546,10,2.2,0.4,0.2,0.4
280,14812,10,2.2,0.4,0.2,0.4
281,14262,10,2.2,0.4,0.2,0.4
282,14296,10,2.2,0.4,0.2,0.4
283,14208,10,2.2,0.4,0.2,0.4
284,14406,10,2.2,0.4,0.2,0.4
285,14433,10,2.2,0.4,0.2,0.4
286,15198,10,2.2,0.4,0.2,0.4
287,14141,10,2.2,0.4,0.2,0.4
288,15354,10,2.2,0.4,0.2,0.4
289,15331,10,2.2,0.4,0.2,0.4
290,15231,10,2.2,0.4,0.2,0.4
291,14051,10,2.2,0.4,0.2,0.4
292,15536,10,2.2,0.4,0.2,0.4
293,14301,10,2.2,0.4,0.2,0.4
294,14278,10,2.2,0.4,0.2,0.4
295,15297,10,2.2,0.4,0.2,0.4
296,15035,10,2.2,0.4,0.2,0.4
297,15186,10,2.2,0.4,0.2,0.4
298,14820,10,2.2,0.4,0.2,0.4
299,14789,10,2.2,0.4,0.2,0.4
300,15098,11,2.2,0.4,0.2,0.4
301,14862,11,2.2,0.4,0.2,0.4
302,14718,11,2.2,0.4,0.2,0.4
303,14700,11,2.2,0.4,0.2,0.4
304,14775,11,2.2,0.4,0.2,0.4
305,15129,11,2.2,0.4,0.2,0.4
306,14318,11,2.2,0.4,0.2,0.4
307,14618,11,2.2,0.4,0.2,0.4
308,14930,11,2.2,0.4,0.2,0.4
309,14792,11,2.2,0.4,0.2,0.4
310,15372,11,2.2,0.4,0.2,0.4
311,14875,11,2.2,0.4,0.2,0.4
312,14740,11,2.2,0.4,0.2,0.4
313,14849,11,2.2,0.4,0.2,0.4
314,15364,11,2.2,0.4,0.2,0.4
315,14031,11,2.2,0.4,0.2,0.4
316,14889,11,2.2,0.4,0.2,0.4
317,15256,11,2.2,0.4,0.2,0.4
318,14300,11,2.2,0.4,0.2,0.4
319,14162,11,2.2,0.4,0.2,0.4
320,14920,11,2.2,0.4,0.2,0.4
321,14261,11,2.2,0.4,0.2,0.4
322,15172,11,2.2,0.4,0.2,0.4
323,15324,11,2.2,0.4,0.2,0.4
324,14145,11,2.2,0.4,0.2,0.4
325,15149,11,2.2,0.4,0.2,0.4
326,15387,11,2.2,0.4,0.2,0.4
327,14842,11,2.2,0.4,0.2,0.4
328,14800,11,2.2,0.4,0.2,0.4
329,15373,11,2.2,0.4,0.2,0.4
330,15146,12,2.2,0.4,0.2,0.4
331,14774,12,2.2,0.4,0.2,0.4
332,14142,12,2.2,0.4,0.2,0.4
333,14295,12,2.2,0.4,0.2,0.4
334,14281,12,2.2,0.4,0.2,0.4
335,15545,12,2.2,0.4,0.2,0.4
336,15353,12,2.2,0.4,0.2,0.4
337,15057,12,2.2,0.4,0.2,0.4
338,14226,12,2.2,0.4,0.2,0.4
339,14299,12,2.2,0.4,0.2,0.4
340,14229,12,2.2,0.4,0.2,0.4
341,14899,12,2.2,0.4,0.2,0.4
342,15067,12,2.2,0.4,0.2,0.4
343,14919,12,2.2,0.4,0.2,0.4
344,14971,12,2.2,0.4,0.2,0.4
345,15374,12,2.2,0.4,0.2,0.4
346,15107,12,2.2,0.4,0.2,0.4
347,14550,12,2.2,0.4,0.2,0.4
348,15549,12,2.2,0.4,0.2,0.4
349,14770,12,2.2,0.4,0.2,0.4
350,14681,12,2.2,0.4,0.2,0.4
351,15384,12,2.2,0.4,0.2,0.4
352,15194,12,2.2,0.4,0.2,0.4
353,14250,12,2.2,0.4,0.2,0.4
354,14628,12,2.2,0.4,0.2,0.4
355,14552,12,2.2,0.4,0.2,0.4
356,14652,12,2.2,0.4,0.2,0.4
357,14815,12,2.2,0.4,0.2,0.4
358,14081,12,2.2,0.4,0.2,0.4
359,14638,12,2.2,0.4,0.2,0.4
