,year,ID,r_c,r_r,r_poi,FAR
235,12,14643,0.4,0.2,0.4,1.8
236,12,14742,0.2,0.7,0.1,2.0
237,12,9318,0.1,0.6,0.3,1.9
238,12,12729,0.7,0.2,0.1,2.0
239,12,15263,0.1,0.6,0.3,2.2
240,1,15050,0.7,0.2,0.1,1.8
241,1,15379,0.6,0.2,0.2,2.0
242,1,15203,0.6,0.2,0.2,2.2
243,1,7312,0.3,0.3,0.4,2.0
244,1,15195,0.3,0.3,0.4,1.8
245,2,15171,0.6,0.3,0.1,2.2
246,2,15047,0.6,0.2,0.2,2.2
247,2,15004,0.7,0.2,0.1,2.0
248,2,15360,0.7,0.2,0.1,2.1
249,2,15118,0.2,0.4,0.4,2.2
250,3,15370,0.7,0.2,0.1,1.8
251,3,15333,0.3,0.5,0.2,2.2
252,3,14167,0.6,0.2,0.2,2.2
253,3,14995,0.3,0.3,0.4,2.0
254,3,14976,0.7,0.2,0.1,2.2
255,4,14974,0.6,0.3,0.1,2.2
256,4,15027,0.4,0.2,0.4,2.2
257,4,14106,0.6,0.2,0.2,2.2
258,4,14191,0.7,0.2,0.1,2.1
259,4,15343,0.2,0.4,0.4,2.2
260,5,14108,0.6,0.3,0.1,2.2
261,5,15002,0.4,0.2,0.4,2.2
262,5,15051,0.6,0.2,0.2,2.2
263,5,14569,0.3,0.3,0.4,2.0
264,5,14997,0.2,0.4,0.4,2.1
265,6,14996,0.6,0.3,0.1,2.2
266,6,9872,0.6,0.1,0.3,2.2
267,6,14576,0.4,0.2,0.4,1.9
268,6,15000,0.7,0.2,0.1,2.1
269,6,15176,0.4,0.2,0.4,2.2
270,7,14164,0.1,0.7,0.2,2.2
271,7,15029,0.6,0.1,0.3,2.2
272,7,15120,0.6,0.2,0.2,2.2
273,7,15168,0.7,0.2,0.1,1.8
274,7,15038,0.3,0.3,0.4,1.8
275,8,14204,0.6,0.3,0.1,2.2
276,8,15562,0.3,0.5,0.2,2.2
277,8,15122,0.6,0.2,0.2,2.2
278,8,15342,0.3,0.3,0.4,2.0
279,8,15148,0.2,0.4,0.4,2.0
280,9,14981,0.6,0.3,0.1,2.2
