,ID,year,FAR,r_c,r_r,r_poi
193,14812,11,2.1,0.4,0.4,0.2
194,14813,7,2.0,0.4,0.4,0.2
195,14815,7,1.8,0.3,0.5,0.2
196,14822,7,2.1,0.2,0.7,0.1
197,14825,7,1.9,0.6,0.2,0.2
198,14826,10,1.9,0.6,0.2,0.2
199,14827,7,2.1,0.4,0.4,0.2
200,14831,7,1.9,0.3,0.5,0.2
201,14833,11,2.1,0.2,0.7,0.1
202,14834,7,2.1,0.2,0.7,0.1
203,14849,7,2.2,0.3,0.3,0.4
204,14854,7,2.2,0.3,0.3,0.4
205,14857,11,2.2,0.3,0.3,0.4
206,14860,10,1.9,0.3,0.5,0.2
207,14861,10,1.8,0.6,0.2,0.2
208,14862,7,1.8,0.4,0.4,0.2
209,14863,7,1.8,0.4,0.4,0.2
210,14864,1,1.9,0.3,0.3,0.4
211,14865,1,1.9,0.3,0.3,0.4
212,14866,11,2.1,0.3,0.3,0.4
213,14867,7,2.0,0.3,0.3,0.4
214,14868,11,2.1,0.3,0.3,0.4
215,14869,10,2.0,0.6,0.2,0.2
216,14871,10,2.0,0.4,0.4,0.2
217,14872,11,2.0,0.4,0.4,0.2
218,14873,7,2.0,0.3,0.5,0.2
219,14874,7,1.8,0.6,0.2,0.2
220,14885,12,1.8,0.4,0.4,0.2
221,14887,12,2.1,0.6,0.2,0.2
222,14897,12,1.8,0.6,0.2,0.2
223,14898,7,1.9,0.4,0.4,0.2
224,14899,12,1.9,0.4,0.4,0.2
225,14920,7,2.0,0.6,0.2,0.2
226,14921,2,2.1,0.3,0.5,0.2
227,14926,7,2.0,0.3,0.5,0.2
228,14961,7,1.9,0.4,0.4,0.2
229,14962,10,2.0,0.3,0.3,0.4
230,14964,7,2.1,0.3,0.3,0.4
231,14972,7,2.2,0.6,0.2,0.2
232,14973,7,1.8,0.4,0.4,0.2
233,14979,7,2.0,0.4,0.4,0.2
234,14986,7,2.1,0.3,0.5,0.2
235,14988,10,2.2,0.2,0.7,0.1
236,14991,7,2.1,0.7,0.2,0.1
237,14992,1,1.9,0.4,0.4,0.2
238,14995,12,2.2,0.6,0.2,0.2
239,14999,2,2.1,0.7,0.2,0.1
240,15005,7,2.2,0.3,0.3,0.4
241,15014,7,1.9,0.4,0.4,0.2
242,15038,12,2.2,0.6,0.2,0.2
243,15040,2,1.8,0.3,0.5,0.2
244,15045,7,1.9,0.4,0.4,0.2
245,15046,2,2.0,0.3,0.5,0.2
246,15049,7,2.2,0.3,0.3,0.4
247,15051,7,2.2,0.2,0.7,0.1
248,15053,1,2.2,0.2,0.7,0.1
249,15062,2,1.8,0.4,0.4,0.2
250,15071,2,1.9,0.4,0.4,0.2
251,15076,2,2.2,0.3,0.3,0.4
252,15080,3,2.0,0.3,0.5,0.2
253,15081,3,2.1,0.3,0.3,0.4
254,15082,3,2.0,0.3,0.5,0.2
255,15083,3,2.0,0.3,0.5,0.2
256,15084,8,2.0,0.3,0.5,0.2
257,15085,8,2.0,0.3,0.5,0.2
258,15086,10,2.0,0.3,0.5,0.2
259,15088,10,1.8,0.3,0.5,0.2
260,15089,8,2.0,0.4,0.4,0.2
261,15090,1,2.0,0.4,0.4,0.2
262,15091,8,2.0,0.4,0.4,0.2
263,15092,8,2.0,0.4,0.4,0.2
264,15093,8,2.1,0.3,0.3,0.4
265,15094,8,1.8,0.4,0.4,0.2
266,15095,8,1.8,0.4,0.4,0.2
267,15096,8,1.8,0.4,0.4,0.2
268,15097,1,1.8,0.4,0.4,0.2
269,15098,3,1.8,0.3,0.5,0.2
270,15099,3,1.8,0.3,0.5,0.2
271,15100,3,2.1,0.3,0.3,0.4
272,15101,3,2.0,0.3,0.5,0.2
273,15102,3,2.0,0.3,0.5,0.2
274,15103,3,2.0,0.3,0.5,0.2
275,15104,3,2.0,0.3,0.5,0.2
276,15105,3,2.1,0.3,0.3,0.4
277,15106,3,2.1,0.3,0.3,0.4
278,15107,3,2.1,0.3,0.3,0.4
279,15108,10,2.1,0.3,0.3,0.4
280,15109,3,2.1,0.3,0.3,0.4
281,15110,8,2.1,0.3,0.3,0.4
282,15111,8,2.1,0.3,0.5,0.2
283,15112,8,2.0,0.3,0.5,0.2
284,15113,8,2.0,0.4,0.4,0.2
285,15114,12,2.0,0.4,0.4,0.2
286,15115,8,2.0,0.4,0.4,0.2
287,15118,8,1.9,0.4,0.4,0.2
288,15119,3,1.9,0.4,0.4,0.2
289,15125,3,2.1,0.4,0.4,0.2
290,15130,3,2.1,0.4,0.4,0.2
291,15134,8,2.2,0.3,0.3,0.4
292,15136,8,2.2,0.2,0.7,0.1
293,15137,12,2.2,0.6,0.2,0.2
294,15143,8,1.9,0.3,0.5,0.2
295,15144,8,1.9,0.3,0.5,0.2
296,15149,12,2.1,0.2,0.7,0.1
297,15154,8,2.1,0.4,0.4,0.2
298,15157,8,1.8,0.4,0.4,0.2
299,15159,12,1.9,0.4,0.4,0.2
300,15163,8,2.0,0.4,0.4,0.2
301,15164,8,1.9,0.4,0.4,0.2
302,15168,3,1.8,0.3,0.5,0.2
303,15169,3,1.8,0.4,0.4,0.2
304,15170,3,1.8,0.4,0.4,0.2
305,15174,8,2.2,0.7,0.2,0.1
306,15175,3,2.2,0.6,0.2,0.2
307,15179,12,2.2,0.2,0.7,0.1
308,15181,8,2.1,0.4,0.4,0.2
309,15185,8,2.2,0.7,0.2,0.1
310,15189,12,1.9,0.3,0.5,0.2
311,15194,3,1.8,0.4,0.4,0.2
312,15195,8,1.8,0.4,0.4,0.2
313,15199,12,2.2,0.2,0.7,0.1
314,15200,8,2.0,0.3,0.5,0.2
315,15204,12,1.9,0.3,0.5,0.2
316,15206,8,1.9,0.3,0.5,0.2
317,15211,8,1.8,0.3,0.5,0.2
318,15217,1,2.0,0.4,0.4,0.2
319,15220,9,2.2,0.2,0.7,0.1
320,15238,9,1.9,0.4,0.4,0.2
321,15239,9,2.2,0.3,0.3,0.4
322,15241,9,1.8,0.3,0.5,0.2
323,15242,9,1.8,0.3,0.5,0.2
324,15243,9,1.8,0.3,0.5,0.2
325,15244,9,1.9,0.4,0.4,0.2
326,15245,12,1.9,0.4,0.4,0.2
327,15249,9,1.8,0.3,0.5,0.2
328,15251,9,2.0,0.7,0.2,0.1
329,15252,9,1.9,0.7,0.2,0.1
330,15253,12,2.0,0.6,0.2,0.2
331,15254,9,2.0,0.7,0.2,0.1
332,15255,9,1.8,0.3,0.5,0.2
333,15257,9,1.8,0.4,0.4,0.2
334,15263,12,1.8,0.4,0.4,0.2
335,15266,9,1.8,0.3,0.5,0.2
336,15267,3,1.8,0.3,0.5,0.2
337,15270,3,1.8,0.4,0.4,0.2
338,15272,3,1.8,0.3,0.5,0.2
339,15286,3,1.9,0.3,0.5,0.2
340,15288,3,1.9,0.3,0.5,0.2
341,15289,3,1.9,0.3,0.5,0.2
342,15290,2,1.9,0.3,0.5,0.2
343,15291,9,1.9,0.3,0.5,0.2
344,15292,12,1.9,0.3,0.5,0.2
345,15303,12,2.2,0.3,0.3,0.4
346,15345,12,1.9,0.4,0.4,0.2
347,15361,12,1.8,0.4,0.4,0.2
348,15362,2,1.9,0.3,0.5,0.2
349,15368,12,2.0,0.3,0.5,0.2
350,15369,12,1.8,0.6,0.2,0.2
351,15372,12,2.1,0.3,0.3,0.4
352,15374,2,2.0,0.6,0.2,0.2
353,15375,12,2.0,0.3,0.5,0.2
354,15376,12,1.9,0.4,0.4,0.2
355,15377,9,2.0,0.4,0.4,0.2
356,15383,12,2.2,0.3,0.3,0.4
357,15384,12,2.1,0.6,0.2,0.2
358,15387,12,2.1,0.3,0.3,0.4
359,15540,12,1.9,0.3,0.5,0.2
