,year,ID,r_c,r_r,r_poi,FAR
0,1,14605.0,0.1,0.6,0.3,2.2
1,1,14416.0,0.2,0.4,0.4,2.2
2,1,14650.0,0.4,0.3,0.3,2.1
3,1,15168.0,0.1,0.7,0.2,1.8
4,1,14737.0,0.2,0.4,0.4,2.1
5,1,14441.0,0.2,0.4,0.4,1.9
6,1,14941.0,0.1,0.6,0.3,2.0
7,1,14987.0,0.1,0.7,0.2,1.8
8,1,14881.0,0.2,0.6,0.2,2.1
9,1,14540.0,0.5,0.2,0.3,2.0
10,1,14410.0,0.2,0.7,0.1,2.0
11,1,14976.0,0.6,0.2,0.2,2.0
12,1,14692.0,0.7,0.2,0.1,1.8
13,1,14660.0,0.4,0.2,0.4,2.1
14,1,14875.0,0.4,0.3,0.3,1.9
15,1,14634.0,0.5,0.2,0.3,1.9
16,1,14068.0,0.3,0.3,0.4,2.1
17,1,14849.0,0.6,0.2,0.2,2.1
18,1,15339.0,0.3,0.3,0.4,2.2
19,1,14256.0,0.3,0.3,0.4,2.0
20,1,14466.0,0.4,0.3,0.3,2.1
21,1,14080.0,0.4,0.2,0.4,1.8
22,1,14331.0,0.3,0.5,0.2,2.1
23,1,14702.0,0.5,0.2,0.3,2.0
24,1,14222.0,0.6,0.1,0.3,1.9
25,1,14729.0,0.2,0.6,0.2,1.8
26,1,14392.0,0.6,0.1,0.3,1.8
27,1,15294.0,0.5,0.2,0.3,2.2
28,1,14972.0,0.2,0.4,0.4,1.9
29,1,14525.0,0.3,0.3,0.4,2.2
30,2,15079.0,0.6,0.2,0.2,1.9
31,2,14954.0,0.2,0.6,0.2,1.9
32,2,15537.0,0.2,0.6,0.2,1.9
33,2,15543.0,0.3,0.5,0.2,1.9
34,2,9498.0,0.7,0.2,0.1,2.1
35,2,14456.0,0.7,0.2,0.1,2.0
36,2,9495.0,0.6,0.3,0.1,2.1
37,2,14512.0,0.4,0.3,0.3,2.2
38,2,14427.0,0.4,0.2,0.4,2.2
39,2,14791.0,0.3,0.3,0.4,1.8
40,2,14659.0,0.2,0.7,0.1,1.9
41,2,14620.0,0.7,0.2,0.1,2.1
42,2,15113.0,0.1,0.6,0.3,1.9
43,2,14390.0,0.6,0.1,0.3,2.0
44,2,14758.0,0.2,0.4,0.4,1.8
45,2,14204.0,0.2,0.6,0.2,1.9
46,2,14162.0,0.3,0.3,0.4,1.9
47,2,14082.0,0.3,0.3,0.4,2.2
48,2,14048.0,0.2,0.7,0.1,1.8
49,2,14635.0,0.7,0.2,0.1,1.8
50,2,14077.0,0.4,0.2,0.4,1.9
51,2,14613.0,0.6,0.2,0.2,1.9
52,2,14725.0,0.6,0.3,0.1,2.1
53,2,15544.0,0.7,0.2,0.1,1.8
54,2,14139.0,0.5,0.2,0.3,1.9
55,2,14567.0,0.3,0.5,0.2,1.9
56,2,6377.0,0.6,0.2,0.2,1.9
57,2,15011.0,0.5,0.2,0.3,2.1
58,2,14122.0,0.3,0.3,0.4,2.0
59,2,14681.0,0.3,0.3,0.4,2.1
60,3,15145.0,0.2,0.7,0.1,2.2
61,3,14504.0,0.6,0.2,0.2,2.0
62,3,15346.0,0.6,0.3,0.1,2.1
63,3,14072.0,0.7,0.2,0.1,1.9
64,3,14742.0,0.4,0.3,0.3,2.0
65,3,15360.0,0.4,0.2,0.4,2.0
66,3,14141.0,0.6,0.1,0.3,2.0
67,3,14748.0,0.1,0.7,0.2,2.2
68,3,14560.0,0.4,0.2,0.4,2.0
69,3,9309.0,0.1,0.6,0.3,1.9
70,3,14073.0,0.1,0.7,0.2,1.8
71,3,15307.0,0.6,0.3,0.1,1.9
72,3,14339.0,0.1,0.7,0.2,1.9
73,3,14225.0,0.2,0.4,0.4,1.8
74,3,14492.0,0.7,0.2,0.1,1.9
75,3,15020.0,0.4,0.2,0.4,1.8
76,3,14346.0,0.4,0.2,0.4,2.1
77,3,14646.0,0.2,0.6,0.2,1.9
78,3,14440.0,0.1,0.6,0.3,2.2
79,3,14841.0,0.1,0.6,0.3,1.9
80,3,14744.0,0.2,0.7,0.1,1.8
81,3,14936.0,0.1,0.6,0.3,1.9
82,3,14621.0,0.3,0.3,0.4,2.1
83,3,14362.0,0.5,0.2,0.3,1.8
84,3,14081.0,0.5,0.2,0.3,1.8
85,3,14543.0,0.1,0.7,0.2,2.1
86,3,14965.0,0.2,0.6,0.2,2.0
87,3,9331.0,0.2,0.6,0.2,1.9
88,3,14574.0,0.3,0.3,0.4,2.0
89,3,14075.0,0.4,0.2,0.4,2.1
90,4,15546.0,0.6,0.2,0.2,2.1
91,4,15207.0,0.6,0.1,0.3,1.9
92,4,14580.0,0.6,0.2,0.2,2.0
93,4,15137.0,0.5,0.2,0.3,2.2
94,4,14985.0,0.2,0.7,0.1,1.9
95,4,14557.0,0.1,0.7,0.2,2.0
96,4,14597.0,0.1,0.7,0.2,1.8
97,4,14157.0,0.3,0.3,0.4,2.2
98,4,14097.0,0.7,0.2,0.1,2.1
99,4,14690.0,0.5,0.2,0.3,2.0
100,4,14991.0,0.6,0.3,0.1,1.8
101,4,15080.0,0.6,0.1,0.3,2.0
102,4,14654.0,0.6,0.2,0.2,2.0
103,4,14285.0,0.2,0.7,0.1,1.9
104,4,14887.0,0.7,0.2,0.1,2.1
105,4,15302.0,0.4,0.2,0.4,1.8
106,4,14125.0,0.2,0.4,0.4,2.2
107,4,14595.0,0.4,0.3,0.3,2.1
108,4,14938.0,0.5,0.2,0.3,1.9
109,4,14303.0,0.4,0.2,0.4,1.8
110,4,14496.0,0.6,0.3,0.1,1.8
111,4,15275.0,0.2,0.7,0.1,1.9
112,4,14572.0,0.7,0.2,0.1,2.0
113,4,15213.0,0.1,0.6,0.3,2.1
114,4,14490.0,0.4,0.2,0.4,2.2
