,year,ID,r_c,r_r,r_poi,FAR
0,1,14080.0,0.5,0.2,0.3,2.1
1,1,14422.0,0.3,0.5,0.2,2.1
2,1,14416.0,0.2,0.6,0.2,1.9
3,1,15063.0,0.4,0.2,0.4,2.1
4,1,14606.0,0.3,0.5,0.2,2.1
5,1,14532.0,0.6,0.3,0.1,1.9
6,1,14465.0,0.4,0.2,0.4,1.8
7,1,14116.0,0.4,0.3,0.3,2.0
8,1,14735.0,0.4,0.2,0.4,2.2
9,1,14330.0,0.6,0.1,0.3,1.9
10,1,14108.0,0.2,0.6,0.2,2.1
11,1,15187.0,0.5,0.2,0.3,2.1
12,1,14659.0,0.2,0.7,0.1,2.2
13,1,14601.0,0.4,0.2,0.4,2.0
14,1,14485.0,0.7,0.2,0.1,2.2
15,1,14068.0,0.4,0.2,0.4,2.1
16,1,14966.0,0.6,0.1,0.3,2.2
17,1,14285.0,0.1,0.7,0.2,2.1
18,1,14104.0,0.6,0.1,0.3,1.9
19,1,14821.0,0.6,0.3,0.1,1.8
20,1,14446.0,0.3,0.3,0.4,1.9
21,1,14627.0,0.2,0.7,0.1,1.8
22,1,14477.0,0.4,0.3,0.3,2.2
23,1,14506.0,0.1,0.6,0.3,1.9
24,1,14119.0,0.1,0.6,0.3,2.2
25,1,14568.0,0.2,0.4,0.4,1.8
26,1,14034.0,0.4,0.3,0.3,1.8
27,1,14258.0,0.6,0.1,0.3,1.8
28,1,14428.0,0.4,0.2,0.4,1.9
29,1,15208.0,0.3,0.3,0.4,2.2
30,2,15260.0,0.3,0.5,0.2,2.0
31,2,14354.0,0.2,0.4,0.4,2.2
32,2,15537.0,0.4,0.3,0.3,1.9
33,2,15109.0,0.4,0.2,0.4,2.2
34,2,14538.0,0.2,0.4,0.4,2.1
35,2,14742.0,0.2,0.6,0.2,1.9
36,2,14504.0,0.6,0.1,0.3,1.9
37,2,14168.0,0.6,0.2,0.2,2.2
38,2,14260.0,0.6,0.1,0.3,2.0
39,2,14259.0,0.3,0.5,0.2,2.1
40,2,14747.0,0.4,0.2,0.4,2.1
41,2,14672.0,0.6,0.1,0.3,2.1
42,2,14296.0,0.1,0.6,0.3,2.0
43,2,14454.0,0.3,0.5,0.2,1.9
44,2,14660.0,0.6,0.1,0.3,2.1
45,2,15332.0,0.2,0.4,0.4,2.2
46,2,14081.0,0.6,0.2,0.2,1.9
47,2,14994.0,0.2,0.4,0.4,1.8
48,2,14592.0,0.2,0.4,0.4,2.2
49,2,15200.0,0.2,0.4,0.4,2.0
50,2,14187.0,0.6,0.2,0.2,1.9
51,2,3584.0,0.6,0.2,0.2,2.0
52,2,14037.0,0.3,0.3,0.4,1.9
53,2,9498.0,0.1,0.7,0.2,1.9
54,2,14625.0,0.1,0.7,0.2,2.0
55,2,14546.0,0.4,0.2,0.4,1.9
56,2,14891.0,0.4,0.3,0.3,2.2
57,2,15113.0,0.4,0.2,0.4,2.2
58,2,14959.0,0.7,0.2,0.1,2.0
59,2,14730.0,0.4,0.2,0.4,2.2
60,3,14626.0,0.7,0.2,0.1,2.0
61,3,14135.0,0.6,0.3,0.1,2.1
62,3,14752.0,0.6,0.1,0.3,2.0
63,3,14526.0,0.2,0.6,0.2,1.9
64,3,14141.0,0.5,0.2,0.3,2.1
65,3,14099.0,0.4,0.2,0.4,2.2
66,3,14159.0,0.5,0.2,0.3,1.8
67,3,15329.0,0.6,0.2,0.2,2.0
68,3,14479.0,0.3,0.3,0.4,1.9
69,3,14138.0,0.7,0.2,0.1,1.8
70,3,14139.0,0.3,0.3,0.4,1.8
71,3,15021.0,0.3,0.3,0.4,1.8
72,3,14758.0,0.6,0.1,0.3,1.9
73,3,14304.0,0.1,0.7,0.2,1.9
74,3,14767.0,0.2,0.4,0.4,1.8
75,3,12759.0,0.2,0.4,0.4,2.2
76,3,14988.0,0.2,0.7,0.1,2.0
77,3,14691.0,0.6,0.2,0.2,1.8
78,3,15084.0,0.1,0.7,0.2,2.2
79,3,14518.0,0.6,0.1,0.3,1.8
80,3,15377.0,0.6,0.1,0.3,2.2
81,3,14367.0,0.2,0.6,0.2,2.0
82,3,14476.0,0.5,0.2,0.3,2.2
83,3,14706.0,0.4,0.2,0.4,2.2
84,3,15232.0,0.6,0.1,0.3,1.9
85,3,15083.0,0.7,0.2,0.1,2.0
86,3,14716.0,0.5,0.2,0.3,1.8
87,3,15291.0,0.1,0.7,0.2,2.2
88,3,15309.0,0.4,0.3,0.3,2.0
89,3,14636.0,0.6,0.2,0.2,1.9
90,4,14573.0,0.6,0.1,0.3,1.8
91,4,14525.0,0.6,0.1,0.3,2.2
92,4,14826.0,0.6,0.2,0.2,2.2
93,4,15023.0,0.6,0.2,0.2,2.2
94,4,14968.0,0.2,0.6,0.2,1.9
95,4,9304.0,0.2,0.7,0.1,2.2
96,4,15247.0,0.3,0.5,0.2,1.8
97,4,14845.0,0.2,0.4,0.4,1.9
98,4,9324.0,0.6,0.3,0.1,2.1
99,4,14276.0,0.4,0.2,0.4,1.8
100,4,14744.0,0.4,0.3,0.3,1.8
101,4,14331.0,0.4,0.2,0.4,1.9
102,4,14555.0,0.2,0.4,0.4,2.2
103,4,14613.0,0.7,0.2,0.1,2.1
104,4,15542.0,0.6,0.2,0.2,1.8
105,4,14303.0,0.2,0.6,0.2,2.2
106,4,14351.0,0.6,0.3,0.1,2.2
107,4,14718.0,0.5,0.2,0.3,2.2
108,4,14363.0,0.2,0.4,0.4,2.0
109,4,14537.0,0.4,0.3,0.3,1.8
110,4,9318.0,0.6,0.3,0.1,2.0
111,4,15371.0,0.2,0.7,0.1,2.2
112,4,14987.0,0.1,0.6,0.3,2.0
113,4,13763.0,0.3,0.5,0.2,2.2
114,4,14035.0,0.1,0.6,0.3,2.0
115,4,15351.0,0.6,0.3,0.1,1.8
116,4,14299.0,0.4,0.3,0.3,1.9
117,4,14847.0,0.3,0.5,0.2,1.9
118,4,14497.0,0.7,0.2,0.1,2.0
119,4,14700.0,0.3,0.5,0.2,2.0
120,5,14421.0,0.5,0.2,0.3,1.9
121,5,14511.0,0.4,0.3,0.3,2.0
122,5,14543.0,0.1,0.6,0.3,2.2
123,5,14458.0,0.1,0.6,0.3,2.0
124,5,14413.0,0.6,0.2,0.2,1.8
125,5,14064.0,0.2,0.4,0.4,1.9
126,5,14404.0,0.3,0.5,0.2,1.8
127,5,14042.0,0.5,0.2,0.3,1.9
128,5,15343.0,0.7,0.2,0.1,2.2
129,5,14372.0,0.4,0.2,0.4,1.9
130,5,15231.0,0.3,0.3,0.4,2.0
131,5,14498.0,0.4,0.3,0.3,2.0
132,5,14071.0,0.5,0.2,0.3,2.0
133,5,14777.0,0.2,0.6,0.2,2.0
134,5,14265.0,0.3,0.5,0.2,2.1
135,5,14593.0,0.1,0.7,0.2,1.8
136,5,14154.0,0.3,0.3,0.4,1.9
137,5,14308.0,0.4,0.3,0.3,2.2
138,5,15267.0,0.5,0.2,0.3,2.0
139,5,14576.0,0.4,0.2,0.4,1.8
140,5,14520.0,0.1,0.7,0.2,1.9
141,5,15052.0,0.2,0.4,0.4,1.8
142,5,14464.0,0.4,0.3,0.3,2.2
143,5,15116.0,0.1,0.7,0.2,2.0
144,5,15032.0,0.5,0.2,0.3,1.9
145,5,14557.0,0.3,0.3,0.4,2.2
146,5,14452.0,0.1,0.6,0.3,1.8
147,5,9305.0,0.2,0.6,0.2,2.1
148,5,14982.0,0.3,0.5,0.2,1.8
149,5,15143.0,0.1,0.6,0.3,2.2
150,6,14808.0,0.3,0.5,0.2,2.1
151,6,14749.0,0.5,0.2,0.3,2.1
152,6,14293.0,0.6,0.2,0.2,1.8
153,6,14521.0,0.6,0.1,0.3,1.8
154,6,14581.0,0.6,0.2,0.2,1.9
155,6,14694.0,0.5,0.2,0.3,2.1
156,6,14510.0,0.1,0.7,0.2,1.9
157,6,14784.0,0.1,0.7,0.2,2.0
158,6,14197.0,0.6,0.2,0.2,2.2
159,6,14748.0,0.3,0.5,0.2,2.2
160,6,15347.0,0.4,0.2,0.4,1.9
161,6,14424.0,0.4,0.2,0.4,2.0
162,6,14737.0,0.6,0.3,0.1,2.2
163,6,15330.0,0.4,0.2,0.4,2.1
164,6,9496.0,0.3,0.5,0.2,2.0
165,6,14912.0,0.5,0.2,0.3,1.8
166,6,14089.0,0.2,0.6,0.2,1.8
167,6,14048.0,0.4,0.2,0.4,1.9
168,6,12090.0,0.1,0.6,0.3,2.2
169,6,15146.0,0.2,0.7,0.1,1.9
170,6,15117.0,0.6,0.1,0.3,2.1
171,6,15333.0,0.5,0.2,0.3,1.8
172,6,15065.0,0.4,0.2,0.4,2.2
173,6,14703.0,0.6,0.1,0.3,2.0
174,6,14151.0,0.6,0.1,0.3,1.9
175,6,15340.0,0.6,0.2,0.2,2.0
176,6,9316.0,0.4,0.3,0.3,2.1
177,6,14654.0,0.5,0.2,0.3,2.1
178,6,14475.0,0.6,0.1,0.3,2.2
179,6,15310.0,0.7,0.2,0.1,1.9
180,7,14453.0,0.7,0.2,0.1,2.1
181,7,14360.0,0.6,0.1,0.3,2.2
182,7,9303.0,0.6,0.2,0.2,1.9
183,7,14268.0,0.4,0.2,0.4,2.2
184,7,15307.0,0.2,0.4,0.4,1.9
185,7,14342.0,0.6,0.2,0.2,2.1
186,7,14161.0,0.6,0.1,0.3,1.9
