,year,ID,r_c,r_r,r_poi,FAR
0,1,14736.0,0.6,0.2,0.2,1.9
1,1,12091.0,0.2,0.7,0.1,2.2
2,1,14685.0,0.3,0.5,0.2,2.1
3,1,14128.0,0.4,0.2,0.4,1.9
4,1,14717.0,0.5,0.2,0.3,1.9
5,1,14601.0,0.4,0.3,0.3,2.2
6,1,14837.0,0.6,0.1,0.3,1.9
7,1,14514.0,0.1,0.6,0.3,2.0
8,1,14490.0,0.6,0.1,0.3,1.8
9,1,14517.0,0.6,0.1,0.3,1.8
10,1,14610.0,0.2,0.6,0.2,1.8
11,1,14355.0,0.1,0.6,0.3,2.0
12,1,14473.0,0.4,0.2,0.4,2.2
13,1,14101.0,0.6,0.3,0.1,2.1
14,1,15545.0,0.5,0.2,0.3,1.9
15,1,14655.0,0.6,0.2,0.2,2.1
16,1,2238.0,0.5,0.2,0.3,1.8
17,1,14730.0,0.6,0.3,0.1,2.1
18,1,14694.0,0.4,0.2,0.4,2.2
19,1,14524.0,0.6,0.1,0.3,2.0
20,1,14806.0,0.2,0.4,0.4,1.8
21,1,14632.0,0.7,0.2,0.1,1.8
22,1,14729.0,0.2,0.6,0.2,2.2
23,1,14677.0,0.2,0.6,0.2,2.2
24,1,14805.0,0.4,0.2,0.4,1.8
25,1,11969.0,0.4,0.2,0.4,2.0
26,1,6377.0,0.7,0.2,0.1,2.1
27,1,14709.0,0.3,0.3,0.4,1.8
28,1,14738.0,0.4,0.2,0.4,1.8
29,1,15542.0,0.5,0.2,0.3,2.1
30,2,14699.0,0.4,0.2,0.4,2.0
31,2,3732.0,0.4,0.2,0.4,1.9
32,2,14672.0,0.3,0.3,0.4,2.2
33,2,14099.0,0.4,0.3,0.3,2.1
34,2,14102.0,0.4,0.2,0.4,2.1
35,2,14333.0,0.5,0.2,0.3,2.0
36,2,11966.0,0.2,0.6,0.2,2.0
37,2,14654.0,0.2,0.7,0.1,2.0
38,2,14703.0,0.5,0.2,0.3,2.0
39,2,14076.0,0.1,0.7,0.2,2.2
40,2,14498.0,0.4,0.2,0.4,1.9
41,2,14504.0,0.4,0.3,0.3,2.1
42,2,14509.0,0.4,0.3,0.3,1.8
43,2,14050.0,0.6,0.1,0.3,2.0
44,2,14660.0,0.5,0.2,0.3,1.9
45,2,14511.0,0.6,0.1,0.3,2.2
46,2,14513.0,0.7,0.2,0.1,1.9
47,2,14621.0,0.2,0.6,0.2,2.2
48,2,14596.0,0.7,0.2,0.1,2.2
49,2,14659.0,0.6,0.2,0.2,2.1
50,2,14726.0,0.6,0.1,0.3,1.8
51,2,15559.0,0.4,0.3,0.3,2.1
52,2,14565.0,0.1,0.7,0.2,2.2
53,2,14720.0,0.4,0.2,0.4,2.0
54,2,14658.0,0.1,0.7,0.2,2.1
55,2,14079.0,0.2,0.7,0.1,2.2
56,2,14115.0,0.3,0.5,0.2,2.2
57,2,14855.0,0.7,0.2,0.1,2.1
58,2,14121.0,0.4,0.2,0.4,2.2
59,2,14587.0,0.4,0.2,0.4,1.8
60,3,14675.0,0.4,0.3,0.3,2.1
61,3,14540.0,0.2,0.6,0.2,2.0
62,3,14131.0,0.6,0.1,0.3,2.2
63,3,14737.0,0.4,0.3,0.3,2.2
64,3,14506.0,0.4,0.2,0.4,1.9
65,3,14670.0,0.6,0.2,0.2,1.8
66,3,14130.0,0.4,0.3,0.3,1.8
67,3,14125.0,0.4,0.2,0.4,2.2
68,3,14508.0,0.1,0.7,0.2,2.2
69,3,14532.0,0.2,0.4,0.4,2.1
70,3,14698.0,0.7,0.2,0.1,1.8
71,3,14646.0,0.4,0.3,0.3,1.8
72,3,15554.0,0.6,0.1,0.3,2.0
73,3,14841.0,0.4,0.2,0.4,1.8
74,3,14542.0,0.3,0.3,0.4,2.1
75,3,15543.0,0.3,0.3,0.4,1.9
76,3,14480.0,0.2,0.7,0.1,2.2
77,3,15560.0,0.2,0.7,0.1,2.2
78,3,14733.0,0.5,0.2,0.3,1.8
79,3,14706.0,0.7,0.2,0.1,2.2
80,3,14662.0,0.4,0.3,0.3,2.1
81,3,14482.0,0.6,0.3,0.1,2.2
82,3,14651.0,0.6,0.3,0.1,2.1
83,3,14581.0,0.6,0.2,0.2,2.0
84,3,14472.0,0.7,0.2,0.1,1.9
85,3,14057.0,0.6,0.1,0.3,2.2
86,3,14475.0,0.7,0.2,0.1,1.9
87,3,14541.0,0.2,0.4,0.4,2.0
88,3,14721.0,0.2,0.6,0.2,2.0
89,3,14478.0,0.5,0.2,0.3,2.1
90,4,12678.0,0.5,0.2,0.3,2.0
91,4,14603.0,0.7,0.2,0.1,1.8
92,4,14692.0,0.1,0.6,0.3,2.2
93,4,14673.0,0.2,0.7,0.1,1.8
94,4,14847.0,0.6,0.1,0.3,2.2
95,4,14356.0,0.1,0.7,0.2,2.1
96,4,14700.0,0.3,0.3,0.4,2.1
97,4,14859.0,0.6,0.2,0.2,2.1
98,4,14702.0,0.4,0.3,0.3,2.2
99,4,14519.0,0.4,0.2,0.4,2.0
100,4,14718.0,0.2,0.4,0.4,1.9
101,4,14688.0,0.1,0.7,0.2,1.8
102,4,14501.0,0.1,0.7,0.2,1.8
103,4,14483.0,0.6,0.1,0.3,2.2
104,4,14077.0,0.4,0.2,0.4,1.9
105,4,13346.0,0.6,0.3,0.1,2.2
106,4,14657.0,0.4,0.2,0.4,2.0
107,4,14762.0,0.6,0.3,0.1,1.8
108,4,14605.0,0.6,0.3,0.1,2.1
109,4,14722.0,0.2,0.4,0.4,2.0
110,4,14332.0,0.6,0.2,0.2,2.0
111,4,14710.0,0.2,0.4,0.4,1.9
112,4,14595.0,0.6,0.2,0.2,1.8
113,4,14679.0,0.3,0.3,0.4,1.8
114,4,14098.0,0.6,0.2,0.2,2.2
115,4,14835.0,0.6,0.2,0.2,2.2
116,4,14485.0,0.6,0.1,0.3,1.9
117,4,12090.0,0.4,0.2,0.4,2.1
118,4,14586.0,0.4,0.3,0.3,2.2
119,4,14092.0,0.7,0.2,0.1,2.2
120,5,14629.0,0.3,0.3,0.4,2.0
121,5,14728.0,0.6,0.1,0.3,2.2
122,5,14500.0,0.6,0.3,0.1,2.1
123,5,14054.0,0.6,0.2,0.2,2.1
124,5,14836.0,0.7,0.2,0.1,1.9
125,5,14539.0,0.7,0.2,0.1,1.9
126,5,14526.0,0.3,0.3,0.4,2.0
127,5,14803.0,0.2,0.7,0.1,2.0
128,5,14597.0,0.4,0.3,0.3,1.8
129,5,14609.0,0.3,0.5,0.2,2.0
130,5,14518.0,0.4,0.3,0.3,2.2
131,5,14695.0,0.2,0.6,0.2,2.1
132,5,14336.0,0.6,0.1,0.3,2.1
133,5,14481.0,0.2,0.7,0.1,1.8
134,5,14538.0,0.6,0.1,0.3,1.9
135,5,14543.0,0.6,0.3,0.1,2.1
136,5,14687.0,0.4,0.3,0.3,1.8
137,5,14707.0,0.3,0.3,0.4,1.9
138,5,14755.0,0.6,0.1,0.3,2.0
139,5,14123.0,0.6,0.2,0.2,2.0
140,5,13763.0,0.6,0.2,0.2,2.2
141,5,14357.0,0.6,0.3,0.1,1.9
142,5,14623.0,0.3,0.5,0.2,2.2
143,5,14656.0,0.2,0.4,0.4,2.2
144,5,14634.0,0.1,0.7,0.2,2.0
145,5,15544.0,0.6,0.2,0.2,2.2
146,5,14690.0,0.2,0.6,0.2,2.0
147,5,14649.0,0.6,0.1,0.3,2.2
148,5,14060.0,0.1,0.7,0.2,2.0
149,5,14631.0,0.3,0.3,0.4,1.9
150,6,14713.0,0.4,0.3,0.3,1.8
151,6,14117.0,0.4,0.3,0.3,2.1
152,6,14563.0,0.3,0.5,0.2,1.8
153,6,14496.0,0.2,0.7,0.1,1.8
154,6,14647.0,0.3,0.3,0.4,2.2
155,6,14839.0,0.2,0.4,0.4,2.0
156,6,14594.0,0.2,0.4,0.4,1.9
157,6,14724.0,0.2,0.6,0.2,2.0
158,6,14491.0,0.6,0.1,0.3,1.8
159,6,14637.0,0.4,0.2,0.4,2.2
160,6,14113.0,0.4,0.3,0.3,1.8
161,6,14739.0,0.4,0.2,0.4,1.8
162,6,14697.0,0.4,0.3,0.3,1.8
163,6,12715.0,0.4,0.2,0.4,2.2
164,6,14853.0,0.3,0.3,0.4,2.1
165,6,14606.0,0.4,0.3,0.3,1.9
166,6,14624.0,0.2,0.7,0.1,1.9
167,6,14648.0,0.1,0.6,0.3,2.1
168,6,14088.0,0.6,0.2,0.2,1.9
169,6,14734.0,0.7,0.2,0.1,2.2
170,6,14712.0,0.5,0.2,0.3,1.8
171,6,14560.0,0.6,0.3,0.1,2.1
172,6,14669.0,0.4,0.2,0.4,1.9
173,6,14512.0,0.4,0.3,0.3,1.8
174,6,14566.0,0.4,0.2,0.4,1.8
175,6,14719.0,0.5,0.2,0.3,1.8
176,6,14705.0,0.3,0.3,0.4,2.2
177,6,14682.0,0.2,0.6,0.2,1.8
178,6,14633.0,0.1,0.6,0.3,1.9
179,6,14701.0,0.6,0.3,0.1,2.2
180,7,14503.0,0.1,0.7,0.2,2.1
181,7,14507.0,0.2,0.6,0.2,1.8
