,ID,year,FAR,r_c,r_r,r_poi
274,14695,4,2,0.4,0.3,0.3
275,14696,4,2,0.4,0.3,0.3
276,14697,4,2,0.4,0.3,0.3
277,14698,4,2,0.5,0.2,0.3
278,14699,1,2,0.5,0.2,0.3
279,14700,8,2,0.4,0.3,0.3
280,14701,1,2,0.5,0.2,0.3
281,14702,10,2,0.5,0.2,0.3
282,14704,10,2,0.5,0.2,0.3
283,14705,10,2,0.5,0.2,0.3
284,14706,10,2,0.5,0.2,0.3
285,14708,9,2,0.5,0.2,0.3
286,14709,10,2,0.4,0.3,0.3
287,14724,11,2,0.4,0.3,0.3
288,14726,3,2,0.4,0.3,0.3
289,14727,3,2,0.4,0.3,0.3
290,14742,7,2,0.4,0.3,0.3
291,14744,8,2,0.4,0.3,0.3
292,14745,10,2,0.4,0.3,0.3
293,14746,10,2,0.4,0.3,0.3
294,14747,6,2,0.4,0.3,0.3
295,14748,7,2,0.4,0.3,0.3
296,14750,7,2,0.4,0.3,0.3
297,14751,7,2,0.4,0.3,0.3
298,14755,9,2,0.5,0.2,0.3
299,14756,9,2,0.5,0.2,0.3
300,14763,6,2,0.4,0.3,0.3
301,14766,6,2,0.4,0.3,0.3
302,14835,1,2,0.5,0.2,0.3
303,14836,1,2,0.5,0.2,0.3
304,14837,1,2,0.5,0.2,0.3
305,14838,1,2,0.5,0.2,0.3
306,14839,1,2,0.5,0.2,0.3
307,14840,6,2,0.4,0.3,0.3
308,14861,4,2,0.5,0.2,0.3
309,14875,5,2,0.5,0.2,0.3
310,14887,9,2,0.5,0.2,0.3
311,14890,12,2,0.4,0.3,0.3
312,14891,12,2,0.4,0.3,0.3
313,14892,12,2,0.4,0.3,0.3
314,14893,12,2,0.4,0.3,0.3
315,14894,12,2,0.4,0.3,0.3
316,14895,12,2,0.4,0.3,0.3
317,14915,12,2,0.4,0.3,0.3
318,14939,5,2,0.5,0.2,0.3
319,14943,7,2,0.4,0.3,0.3
320,14945,5,2,0.5,0.2,0.3
321,14946,5,2,0.5,0.2,0.3
322,14974,9,2,0.5,0.2,0.3
323,14975,9,2,0.5,0.2,0.3
324,14976,11,2,0.4,0.3,0.3
325,14981,9,2,0.5,0.2,0.3
