,ID,year,FAR,r_c,r_r,r_poi
120,14157,5,2.2,0.7,0.2,0.1
121,14782,5,2.2,0.7,0.2,0.1
122,15373,5,2.2,0.7,0.2,0.1
123,15142,5,2.2,0.7,0.2,0.1
124,15543,5,2.2,0.7,0.2,0.1
125,15115,5,2.2,0.7,0.2,0.1
126,15213,5,2.2,0.7,0.2,0.1
127,14161,5,2.2,0.7,0.2,0.1
128,14920,5,2.2,0.7,0.2,0.1
129,14740,5,2.2,0.7,0.2,0.1
130,14497,5,2.2,0.7,0.2,0.1
131,14897,5,2.2,0.7,0.2,0.1
132,15056,5,2.2,0.7,0.2,0.1
133,14229,5,2.2,0.7,0.2,0.1
134,15536,5,2.2,0.7,0.2,0.1
135,14406,5,2.2,0.7,0.2,0.1
136,15384,5,2.2,0.7,0.2,0.1
137,14772,5,2.2,0.7,0.2,0.1
138,14184,5,2.2,0.7,0.2,0.1
139,14301,5,2.2,0.7,0.2,0.1
140,14031,5,2.2,0.7,0.2,0.1
141,15538,5,2.2,0.7,0.2,0.1
142,14048,5,2.2,0.7,0.2,0.1
143,14308,5,2.2,0.7,0.2,0.1
144,14033,5,2.2,0.7,0.2,0.1
145,15094,5,2.2,0.7,0.2,0.1
146,14167,5,2.2,0.7,0.2,0.1
147,15372,5,2.2,0.7,0.2,0.1
148,14640,5,2.2,0.7,0.2,0.1
149,14129,5,2.2,0.7,0.2,0.1
150,15270,6,2.2,0.7,0.2,0.1
151,14849,6,2.2,0.7,0.2,0.1
152,14775,6,2.2,0.7,0.2,0.1
153,15146,6,2.2,0.7,0.2,0.1
154,14810,6,2.2,0.7,0.2,0.1
155,14842,6,2.2,0.7,0.2,0.1
156,14794,6,2.2,0.7,0.2,0.1
157,14552,6,2.2,0.7,0.2,0.1
158,14885,6,2.2,0.7,0.2,0.1
159,14429,6,2.2,0.7,0.2,0.1
160,15186,6,2.2,0.7,0.2,0.1
161,14283,6,2.2,0.7,0.2,0.1
162,14651,6,2.2,0.7,0.2,0.1
163,14963,6,2.2,0.7,0.2,0.1
164,14817,6,2.2,0.7,0.2,0.1
165,14652,6,2.2,0.7,0.2,0.1
166,14299,6,2.2,0.7,0.2,0.1
167,14390,6,2.2,0.7,0.2,0.1
168,15366,6,2.2,0.7,0.2,0.1
169,14755,6,2.2,0.7,0.2,0.1
170,14929,6,2.2,0.7,0.2,0.1
171,15236,6,2.2,0.7,0.2,0.1
172,15031,6,2.2,0.7,0.2,0.1
173,15206,6,2.2,0.7,0.2,0.1
174,14262,6,2.2,0.7,0.2,0.1
175,15159,6,2.2,0.7,0.2,0.1
176,14768,6,2.2,0.7,0.2,0.1
177,15360,6,2.2,0.7,0.2,0.1
178,15160,6,2.2,0.7,0.2,0.1
179,14667,6,2.2,0.7,0.2,0.1
180,14820,7,2.2,0.7,0.2,0.1
181,15012,7,2.2,0.7,0.2,0.1
182,14860,7,2.2,0.7,0.2,0.1
183,14207,7,2.2,0.7,0.2,0.1
184,14562,7,2.2,0.7,0.2,0.1
185,15114,7,2.2,0.7,0.2,0.1
186,14550,7,2.2,0.7,0.2,0.1
187,14344,7,2.2,0.7,0.2,0.1
188,15283,7,2.2,0.7,0.2,0.1
189,14051,7,2.2,0.7,0.2,0.1
190,14831,7,2.2,0.7,0.2,0.1
191,14081,7,2.2,0.7,0.2,0.1
192,14080,7,2.2,0.7,0.2,0.1
193,14392,7,2.2,0.7,0.2,0.1
194,14732,7,2.2,0.7,0.2,0.1
195,14422,7,2.2,0.7,0.2,0.1
196,14250,7,2.2,0.7,0.2,0.1
197,14919,7,2.2,0.7,0.2,0.1
198,14405,7,2.2,0.7,0.2,0.1
199,15388,7,2.2,0.7,0.2,0.1
200,14197,7,2.2,0.7,0.2,0.1
201,15350,7,2.2,0.7,0.2,0.1
