,AREA,R_M,R_T,R_P,weighted_R_M,weighted_R_T,weighted_R_P,cost_balance,R_T_ratio,R_P_ratio
0,3631986.3017758387,18974613504.0,-0.02847576141357422,0.00011999346315860748,3794.9228515625,-1423.7880859375,5999.67333984375,0.0,-0.004683899227529764,0.004565709736198187
1,5131698.478436188,31411068928.0,-0.04840421676635742,0.00012817978858947754,6282.2138671875,-2420.2109375,6408.9892578125,0.0,-0.007924756966531277,0.004853525198996067
2,3584512.8133503804,23501408256.0,-0.025352954864501953,0.00013479217886924744,4700.28173828125,-1267.647705078125,6739.60888671875,0.0,-0.004118159878998995,0.00507798558101058
3,5913872.189222294,26958698496.0,-0.04353189468383789,0.00016997754573822021,5391.73974609375,-2176.5947265625,8498.876953125,0.0,-0.007042021956294775,0.006362769287079573
4,4302407.971321754,20008452096.0,-0.021403789520263672,0.0001543033868074417,4001.6904296875,-1070.189453125,7715.16943359375,0.0,-0.0034382138401269913,0.005742867477238178
5,5169158.157778718,29149724672.0,-0.020095348358154297,0.00011409074068069458,5829.94482421875,-1004.7673950195312,5704.537109375,0.0,-0.003216970944777131,0.004228278063237667
6,4232490.430284339,17076277248.0,-0.016211509704589844,0.00013755634427070618,3415.25537109375,-810.5755004882812,6877.8173828125,0.0,-0.0025869032833725214,0.005072071682661772
7,3385211.6680930015,19426908160.0,-0.015542030334472656,8.427351713180542e-05,3885.381591796875,-777.1015014648438,4213.67578125,0.0,-0.0024736737832427025,0.0030977646820247173
8,5964550.370278829,43619094528.0,-0.022486209869384766,7.257424294948578e-05,8723.8193359375,-1124.310546875,3628.712158203125,0.0,-0.003570080269128084,0.0026606195606291294
9,4528057.770285884,19468744704.0,-0.014518260955810547,0.00010834448039531708,3893.7490234375,-725.9130249023438,5417.22412109375,0.0,-0.0022968286648392677,0.00395626574754715
10,3783933.951492265,14150446080.0,-0.009006023406982422,0.00011012516915798187,2830.08935546875,-450.3011779785156,5506.25830078125,0.0,-0.001421512570232153,0.00400518300011754
11,2764661.3801083076,13103572992.0,-0.013714313507080078,8.636526763439178e-05,2620.714599609375,-685.7156982421875,4318.26318359375,0.0,-0.002161597367376089,0.0031312149949371815
