,year,ID,r_c,r_r,r_poi,FAR
0,1,14440.0,0.4,0.2,0.4,1.8
1,1,14954.0,0.6,0.1,0.3,2.2
2,1,14965.0,0.6,0.2,0.2,1.8
3,1,14769.0,0.6,0.1,0.3,1.9
4,1,15164.0,0.5,0.2,0.3,2.1
5,1,14396.0,0.6,0.2,0.2,2.2
6,1,14788.0,0.7,0.2,0.1,2.0
7,1,14838.0,0.3,0.5,0.2,2.2
8,1,14439.0,0.3,0.3,0.4,1.8
9,1,12729.0,0.2,0.6,0.2,1.9
10,1,14456.0,0.2,0.6,0.2,2.0
11,1,14865.0,0.2,0.4,0.4,2.0
12,1,14295.0,0.1,0.7,0.2,1.8
13,1,14646.0,0.4,0.2,0.4,1.8
14,1,14284.0,0.4,0.2,0.4,2.0
15,1,15184.0,0.6,0.3,0.1,1.9
16,1,14627.0,0.7,0.2,0.1,2.0
17,1,15175.0,0.4,0.2,0.4,2.1
18,1,14729.0,0.1,0.6,0.3,2.0
19,1,14125.0,0.2,0.7,0.1,2.1
20,1,14162.0,0.3,0.5,0.2,2.2
21,1,14124.0,0.2,0.7,0.1,1.8
22,1,15537.0,0.5,0.2,0.3,2.0
23,1,9303.0,0.7,0.2,0.1,2.0
24,1,14264.0,0.4,0.3,0.3,1.8
25,1,15064.0,0.4,0.2,0.4,2.0
26,1,14835.0,0.2,0.7,0.1,1.9
27,1,14966.0,0.7,0.2,0.1,1.8
28,1,14145.0,0.4,0.2,0.4,1.9
29,1,15289.0,0.2,0.4,0.4,2.2
30,2,14268.0,0.6,0.1,0.3,2.2
31,2,14061.0,0.4,0.2,0.4,1.8
32,2,2238.0,0.2,0.7,0.1,1.8
33,2,14923.0,0.3,0.5,0.2,2.0
34,2,14321.0,0.3,0.3,0.4,2.0
35,2,12901.0,0.2,0.7,0.1,1.8
36,2,14230.0,0.1,0.6,0.3,2.2
37,2,14554.0,0.2,0.6,0.2,2.2
38,2,14709.0,0.3,0.3,0.4,1.8
39,2,15352.0,0.2,0.6,0.2,1.8
40,2,15366.0,0.1,0.7,0.2,2.0
41,2,14689.0,0.4,0.2,0.4,2.2
42,2,15326.0,0.3,0.3,0.4,2.2
43,2,15129.0,0.2,0.4,0.4,1.8
44,2,14135.0,0.3,0.3,0.4,2.2
45,2,15369.0,0.6,0.1,0.3,1.8
46,2,14296.0,0.4,0.2,0.4,2.2
47,2,14592.0,0.1,0.7,0.2,2.2
48,2,14634.0,0.6,0.3,0.1,2.0
49,2,14160.0,0.3,0.5,0.2,2.1
50,2,14035.0,0.3,0.3,0.4,1.8
51,2,15151.0,0.1,0.7,0.2,2.1
52,2,14659.0,0.4,0.2,0.4,1.9
53,2,14036.0,0.1,0.7,0.2,1.8
54,2,15218.0,0.1,0.6,0.3,1.8
55,2,48.0,0.3,0.5,0.2,2.2
56,2,14351.0,0.4,0.2,0.4,1.8
57,2,14306.0,0.2,0.4,0.4,2.1
58,2,14758.0,0.4,0.2,0.4,2.1
59,2,14612.0,0.7,0.2,0.1,2.0
60,3,15306.0,0.3,0.3,0.4,1.8
61,3,14402.0,0.6,0.1,0.3,2.0
62,3,15333.0,0.6,0.3,0.1,2.2
63,3,14131.0,0.4,0.2,0.4,2.0
64,3,14206.0,0.2,0.4,0.4,1.8
65,3,14202.0,0.3,0.5,0.2,2.1
66,3,15014.0,0.6,0.2,0.2,2.1
67,3,15198.0,0.6,0.1,0.3,1.8
68,3,14223.0,0.2,0.7,0.1,2.0
69,3,14727.0,0.1,0.6,0.3,2.2
70,3,14067.0,0.7,0.2,0.1,1.8
71,3,15288.0,0.6,0.2,0.2,1.9
72,3,15117.0,0.1,0.6,0.3,2.0
73,3,14336.0,0.2,0.6,0.2,2.2
74,3,14183.0,0.3,0.5,0.2,2.1
75,3,14335.0,0.7,0.2,0.1,2.2
76,3,14476.0,0.4,0.2,0.4,1.9
77,3,14561.0,0.3,0.3,0.4,1.9
78,3,14914.0,0.2,0.7,0.1,2.0
79,3,15314.0,0.2,0.4,0.4,2.0
80,3,14111.0,0.6,0.2,0.2,2.1
81,3,15270.0,0.1,0.7,0.2,1.8
82,3,14886.0,0.3,0.5,0.2,2.0
83,3,14524.0,0.2,0.7,0.1,2.1
84,3,14832.0,0.5,0.2,0.3,2.2
85,3,14620.0,0.6,0.2,0.2,1.8
86,3,14485.0,0.5,0.2,0.3,2.2
87,3,14289.0,0.6,0.3,0.1,2.2
88,3,14107.0,0.2,0.4,0.4,2.0
89,3,14525.0,0.5,0.2,0.3,2.2
90,4,14100.0,0.1,0.6,0.3,2.0
91,4,15128.0,0.2,0.6,0.2,2.1
92,4,15194.0,0.3,0.5,0.2,2.1
93,4,15364.0,0.3,0.3,0.4,1.8
94,4,9335.0,0.1,0.6,0.3,2.0
95,4,14977.0,0.1,0.7,0.2,2.1
96,4,14261.0,0.1,0.6,0.3,2.2
97,4,15273.0,0.2,0.4,0.4,1.9
98,4,243.0,0.7,0.2,0.1,2.2
99,4,14033.0,0.1,0.7,0.2,1.9
100,4,14757.0,0.1,0.6,0.3,1.9
101,4,14503.0,0.1,0.6,0.3,1.9
102,4,14267.0,0.3,0.5,0.2,1.8
103,4,14633.0,0.2,0.7,0.1,2.2
104,4,15387.0,0.1,0.6,0.3,2.1
105,4,15134.0,0.1,0.7,0.2,2.0
106,4,14334.0,0.6,0.1,0.3,2.2
107,4,14632.0,0.1,0.6,0.3,1.8
108,4,14942.0,0.6,0.3,0.1,2.0
109,4,14937.0,0.2,0.7,0.1,1.9
110,4,14851.0,0.2,0.7,0.1,2.1
111,4,14785.0,0.6,0.2,0.2,1.9
112,4,14099.0,0.6,0.2,0.2,2.0
113,4,15224.0,0.3,0.5,0.2,2.2
114,4,14420.0,0.4,0.3,0.3,2.1
115,4,14730.0,0.3,0.5,0.2,1.8
116,4,14745.0,0.5,0.2,0.3,2.0
117,4,14945.0,0.1,0.6,0.3,1.8
118,4,14205.0,0.7,0.2,0.1,2.2
119,4,15119.0,0.6,0.2,0.2,2.0
120,5,14083.0,0.2,0.7,0.1,1.8
121,5,14741.0,0.2,0.6,0.2,2.1
122,5,14766.0,0.3,0.5,0.2,1.8
123,5,14639.0,0.4,0.3,0.3,1.9
124,5,14079.0,0.1,0.7,0.2,1.8
125,5,14486.0,0.3,0.5,0.2,1.9
126,5,14500.0,0.1,0.7,0.2,1.8
127,5,14322.0,0.7,0.2,0.1,1.9
128,5,14860.0,0.5,0.2,0.3,1.9
129,5,14098.0,0.4,0.2,0.4,1.9
130,5,14710.0,0.6,0.2,0.2,1.8
131,5,14368.0,0.1,0.7,0.2,2.1
132,5,14075.0,0.3,0.5,0.2,2.1
133,5,14762.0,0.2,0.4,0.4,1.9
134,5,14297.0,0.5,0.2,0.3,1.8
135,5,15283.0,0.4,0.3,0.3,2.1
136,5,15312.0,0.7,0.2,0.1,1.8
137,5,14178.0,0.1,0.7,0.2,1.9
138,5,14251.0,0.3,0.5,0.2,1.8
139,5,15065.0,0.4,0.2,0.4,1.9
