,year,ID,r_c,r_r,r_poi,FAR
0,1,15040.0,0.2,0.7,0.1,1.9
1,1,14766.0,0.3,0.3,0.4,2.2
2,1,4628.0,0.2,0.6,0.2,2.0
3,1,14422.0,0.1,0.6,0.3,1.8
4,1,14052.0,0.4,0.3,0.3,1.8
5,1,14316.0,0.5,0.2,0.3,2.2
6,1,15375.0,0.6,0.1,0.3,2.1
7,1,14749.0,0.1,0.6,0.3,1.9
8,1,15254.0,0.6,0.3,0.1,2.2
9,1,14257.0,0.7,0.2,0.1,2.1
10,1,14720.0,0.7,0.2,0.1,2.2
11,1,15036.0,0.6,0.1,0.3,1.9
12,1,14361.0,0.2,0.6,0.2,2.1
13,1,15243.0,0.3,0.3,0.4,2.1
14,1,14490.0,0.6,0.3,0.1,2.2
15,1,14591.0,0.2,0.4,0.4,1.9
16,1,14156.0,0.4,0.2,0.4,2.0
17,1,14155.0,0.6,0.1,0.3,2.0
18,1,15278.0,0.6,0.3,0.1,1.9
19,1,12090.0,0.6,0.2,0.2,2.1
20,1,15216.0,0.7,0.2,0.1,2.0
21,1,14548.0,0.3,0.3,0.4,2.0
22,1,15313.0,0.7,0.2,0.1,1.9
23,1,14513.0,0.5,0.2,0.3,1.8
24,1,11969.0,0.2,0.7,0.1,2.0
25,1,12800.0,0.1,0.6,0.3,2.1
26,1,14810.0,0.4,0.3,0.3,2.1
27,1,14469.0,0.6,0.1,0.3,2.1
28,1,9331.0,0.2,0.4,0.4,2.2
29,1,14053.0,0.2,0.6,0.2,2.2
30,2,15195.0,0.2,0.4,0.4,2.0
31,2,14690.0,0.2,0.6,0.2,2.0
32,2,14681.0,0.2,0.6,0.2,1.9
33,2,14218.0,0.7,0.2,0.1,2.1
34,2,14493.0,0.4,0.2,0.4,1.8
35,2,14112.0,0.4,0.2,0.4,1.9
36,2,15298.0,0.2,0.4,0.4,1.9
37,2,14680.0,0.6,0.3,0.1,1.9
38,2,14206.0,0.7,0.2,0.1,2.2
39,2,9925.0,0.1,0.6,0.3,1.9
40,2,15360.0,0.2,0.6,0.2,2.0
41,2,14051.0,0.6,0.3,0.1,1.9
42,2,14626.0,0.7,0.2,0.1,2.0
43,2,14572.0,0.1,0.6,0.3,2.0
44,2,15143.0,0.4,0.2,0.4,2.2
45,2,14647.0,0.4,0.3,0.3,2.0
46,2,14512.0,0.4,0.3,0.3,2.0
47,2,14093.0,0.4,0.3,0.3,2.1
48,2,14282.0,0.6,0.1,0.3,1.8
49,2,15090.0,0.4,0.2,0.4,2.0
50,2,14916.0,0.4,0.3,0.3,2.2
51,2,14646.0,0.2,0.7,0.1,2.0
52,2,14065.0,0.1,0.6,0.3,2.0
53,2,14326.0,0.7,0.2,0.1,2.1
54,2,14624.0,0.3,0.3,0.4,1.8
55,2,15031.0,0.4,0.2,0.4,2.1
56,2,14060.0,0.2,0.7,0.1,2.1
57,2,14924.0,0.2,0.4,0.4,1.9
58,2,15541.0,0.4,0.3,0.3,1.8
59,2,14525.0,0.4,0.2,0.4,2.0
60,3,14639.0,0.4,0.3,0.3,1.9
61,3,14789.0,0.2,0.4,0.4,1.8
62,3,15537.0,0.5,0.2,0.3,1.8
63,3,14706.0,0.4,0.3,0.3,2.2
64,3,14063.0,0.4,0.2,0.4,1.9
65,3,14283.0,0.4,0.2,0.4,1.9
66,3,14545.0,0.1,0.7,0.2,1.8
67,3,14270.0,0.6,0.1,0.3,2.0
68,3,15283.0,0.2,0.4,0.4,1.8
69,3,12769.0,0.4,0.2,0.4,1.9
70,3,15215.0,0.4,0.2,0.4,2.0
71,3,14141.0,0.6,0.2,0.2,2.1
72,3,15279.0,0.2,0.4,0.4,2.1
73,3,14760.0,0.4,0.2,0.4,1.9
74,3,14701.0,0.3,0.5,0.2,2.2
75,3,14382.0,0.1,0.6,0.3,2.2
76,3,14095.0,0.3,0.3,0.4,1.9
77,3,15029.0,0.6,0.3,0.1,2.0
78,3,14846.0,0.7,0.2,0.1,2.2
79,3,14738.0,0.6,0.3,0.1,2.2
80,3,14503.0,0.6,0.2,0.2,1.9
81,3,14573.0,0.6,0.2,0.2,1.9
82,3,14730.0,0.1,0.7,0.2,1.9
83,3,14708.0,0.4,0.2,0.4,2.1
84,3,14412.0,0.4,0.2,0.4,2.0
85,3,9304.0,0.6,0.1,0.3,2.1
86,3,14964.0,0.6,0.1,0.3,1.8
87,3,14759.0,0.4,0.3,0.3,2.2
88,3,15064.0,0.1,0.6,0.3,2.0
89,3,14743.0,0.6,0.2,0.2,1.9
90,4,14467.0,0.1,0.6,0.3,1.9
91,4,14161.0,0.7,0.2,0.1,1.8
92,4,14099.0,0.6,0.2,0.2,1.8
93,4,14318.0,0.4,0.2,0.4,2.0
94,4,15078.0,0.4,0.2,0.4,1.9
95,4,14630.0,0.6,0.2,0.2,2.1
96,4,14374.0,0.1,0.7,0.2,2.2
97,4,14993.0,0.3,0.3,0.4,1.8
98,4,14335.0,0.4,0.2,0.4,2.0
99,4,14071.0,0.6,0.2,0.2,2.0
100,4,15091.0,0.4,0.2,0.4,1.9
101,4,14737.0,0.7,0.2,0.1,2.2
102,4,15237.0,0.3,0.5,0.2,1.9
103,4,15001.0,0.1,0.7,0.2,1.8
104,4,14876.0,0.4,0.2,0.4,1.8
105,4,15535.0,0.7,0.2,0.1,2.2
106,4,14363.0,0.1,0.6,0.3,2.0
107,4,14752.0,0.3,0.3,0.4,2.2
108,4,14274.0,0.4,0.3,0.3,2.2
109,4,14685.0,0.7,0.2,0.1,2.0
110,4,14779.0,0.6,0.1,0.3,2.1
111,4,15190.0,0.6,0.2,0.2,2.0
112,4,14250.0,0.5,0.2,0.3,1.8
113,4,14068.0,0.3,0.5,0.2,1.8
114,4,15366.0,0.1,0.6,0.3,2.0
115,4,15284.0,0.7,0.2,0.1,2.1
116,4,15336.0,0.2,0.7,0.1,2.1
117,4,14220.0,0.6,0.2,0.2,1.9
118,4,14702.0,0.4,0.3,0.3,2.0
119,4,14478.0,0.1,0.7,0.2,1.8
120,5,14315.0,0.1,0.7,0.2,2.0
121,5,14209.0,0.2,0.7,0.1,1.8
122,5,14641.0,0.4,0.3,0.3,1.8
123,5,14867.0,0.6,0.2,0.2,2.1
124,5,14130.0,0.1,0.6,0.3,2.0
125,5,15344.0,0.4,0.2,0.4,2.2
126,5,14339.0,0.3,0.3,0.4,2.0
127,5,15046.0,0.2,0.4,0.4,1.8
128,5,9311.0,0.2,0.6,0.2,1.9
129,5,15201.0,0.6,0.1,0.3,2.1
130,5,15168.0,0.4,0.3,0.3,1.8
