,year,ID,r_c,r_r,r_poi,FAR
0,1,15549.0,0.4,0.3,0.3,1.8
1,1,4628.0,0.1,0.7,0.2,2.2
2,1,14392.0,0.4,0.2,0.4,2.2
3,1,15029.0,0.4,0.2,0.4,1.8
4,1,14949.0,0.4,0.2,0.4,2.0
5,1,14696.0,0.4,0.2,0.4,2.2
6,1,14857.0,0.4,0.2,0.4,2.0
7,1,14430.0,0.1,0.7,0.2,2.0
8,1,14419.0,0.1,0.7,0.2,2.2
9,1,15151.0,0.4,0.3,0.3,1.9
10,1,14403.0,0.6,0.3,0.1,2.0
11,1,14241.0,0.1,0.6,0.3,1.8
12,1,14854.0,0.4,0.3,0.3,2.0
13,1,15175.0,0.2,0.6,0.2,2.2
14,1,14657.0,0.6,0.3,0.1,1.9
15,1,14844.0,0.5,0.2,0.3,1.9
16,1,15097.0,0.3,0.3,0.4,2.2
17,1,14390.0,0.2,0.4,0.4,1.8
18,1,14226.0,0.5,0.2,0.3,2.1
19,1,15253.0,0.4,0.3,0.3,2.1
20,1,14805.0,0.5,0.2,0.3,2.0
21,1,15339.0,0.7,0.2,0.1,1.9
22,1,15188.0,0.4,0.2,0.4,2.0
23,1,14655.0,0.6,0.3,0.1,2.0
24,1,14472.0,0.1,0.6,0.3,1.8
25,1,15383.0,0.4,0.2,0.4,1.9
26,1,14598.0,0.3,0.5,0.2,2.0
27,1,15075.0,0.5,0.2,0.3,2.2
28,1,14557.0,0.6,0.1,0.3,2.1
29,1,14950.0,0.4,0.2,0.4,2.1
30,2,14525.0,0.6,0.1,0.3,2.2
31,2,15245.0,0.2,0.6,0.2,1.9
32,2,15256.0,0.6,0.3,0.1,2.0
33,2,14678.0,0.4,0.2,0.4,2.2
34,2,14661.0,0.2,0.6,0.2,1.9
35,2,15317.0,0.5,0.2,0.3,2.2
36,2,15554.0,0.2,0.6,0.2,2.1
37,2,15183.0,0.4,0.2,0.4,1.8
38,2,14893.0,0.2,0.7,0.1,2.2
39,2,15264.0,0.1,0.6,0.3,2.1
40,2,12800.0,0.4,0.3,0.3,2.2
41,2,14900.0,0.4,0.3,0.3,2.1
42,2,15191.0,0.6,0.3,0.1,2.2
43,2,14080.0,0.4,0.2,0.4,2.2
44,2,14933.0,0.4,0.2,0.4,2.1
45,2,14863.0,0.6,0.1,0.3,2.0
46,2,15276.0,0.4,0.3,0.3,2.0
47,2,14069.0,0.2,0.6,0.2,1.8
48,2,14590.0,0.4,0.2,0.4,1.8
49,2,15252.0,0.1,0.6,0.3,1.9
50,2,15550.0,0.5,0.2,0.3,2.0
51,2,14722.0,0.4,0.2,0.4,2.2
52,2,14648.0,0.2,0.6,0.2,2.1
53,2,14389.0,0.6,0.3,0.1,1.8
54,2,12633.0,0.1,0.7,0.2,2.1
55,2,9496.0,0.4,0.2,0.4,1.8
56,2,14101.0,0.6,0.1,0.3,1.9
57,2,14951.0,0.6,0.2,0.2,1.8
58,2,14359.0,0.2,0.6,0.2,1.9
59,2,14168.0,0.5,0.2,0.3,1.8
60,3,14494.0,0.1,0.7,0.2,1.9
61,3,14169.0,0.6,0.3,0.1,1.8
62,3,14266.0,0.2,0.6,0.2,2.1
63,3,14922.0,0.1,0.7,0.2,2.1
64,3,14310.0,0.4,0.2,0.4,1.9
65,3,14677.0,0.5,0.2,0.3,2.2
66,3,15162.0,0.2,0.6,0.2,2.2
67,3,14317.0,0.1,0.6,0.3,1.9
68,3,14178.0,0.6,0.3,0.1,2.1
69,3,15267.0,0.7,0.2,0.1,2.2
70,3,14333.0,0.6,0.1,0.3,2.0
71,3,15134.0,0.4,0.2,0.4,2.2
72,3,15242.0,0.2,0.7,0.1,2.0
73,3,15093.0,0.1,0.6,0.3,2.1
74,3,14689.0,0.4,0.2,0.4,2.1
75,3,14740.0,0.7,0.2,0.1,1.9
76,3,14875.0,0.6,0.1,0.3,1.9
77,3,14217.0,0.7,0.2,0.1,1.9
78,3,14487.0,0.4,0.3,0.3,2.2
79,3,14063.0,0.4,0.2,0.4,2.2
80,3,14709.0,0.2,0.6,0.2,1.9
81,3,14707.0,0.3,0.3,0.4,2.0
82,3,14658.0,0.4,0.2,0.4,2.1
83,3,15284.0,0.1,0.6,0.3,2.2
84,3,15243.0,0.3,0.5,0.2,2.2
85,3,14290.0,0.4,0.2,0.4,2.0
86,3,14626.0,0.6,0.1,0.3,2.2
87,3,15537.0,0.3,0.5,0.2,2.1
88,3,14978.0,0.2,0.4,0.4,1.8
89,3,14918.0,0.6,0.3,0.1,2.2
90,4,13763.0,0.4,0.2,0.4,2.2
91,4,14348.0,0.2,0.4,0.4,2.2
92,4,14597.0,0.2,0.6,0.2,2.0
93,4,14746.0,0.3,0.3,0.4,2.2
