,year,ID,r_c,r_r,r_poi,FAR
0,1,14712.0,0.7,0.2,0.1,2.2
1,1,14540.0,0.2,0.4,0.4,1.8
2,1,15177.0,0.3,0.5,0.2,1.8
3,1,14208.0,0.3,0.5,0.2,1.8
4,1,14973.0,0.6,0.1,0.3,2.1
5,1,15322.0,0.3,0.5,0.2,2.1
6,1,15288.0,0.7,0.2,0.1,2.2
7,1,14571.0,0.2,0.4,0.4,2.2
8,1,14318.0,0.3,0.5,0.2,2.1
9,1,15367.0,0.6,0.2,0.2,2.2
10,1,15336.0,0.3,0.3,0.4,1.8
11,1,14656.0,0.6,0.3,0.1,2.0
12,1,15343.0,0.4,0.2,0.4,2.1
13,1,14275.0,0.2,0.6,0.2,1.9
14,1,14095.0,0.6,0.1,0.3,1.9
15,1,15199.0,0.6,0.2,0.2,2.1
16,1,14437.0,0.3,0.5,0.2,1.9
17,1,14150.0,0.4,0.2,0.4,2.1
18,1,14342.0,0.3,0.5,0.2,2.0
19,1,9305.0,0.3,0.3,0.4,2.1
20,1,14250.0,0.4,0.3,0.3,2.1
21,1,14269.0,0.4,0.2,0.4,2.0
22,1,14901.0,0.3,0.3,0.4,1.9
23,1,14067.0,0.6,0.2,0.2,2.0
24,1,14889.0,0.1,0.7,0.2,2.0
25,1,9925.0,0.1,0.7,0.2,2.1
26,1,14161.0,0.6,0.3,0.1,1.9
27,1,15036.0,0.4,0.2,0.4,2.1
28,1,14087.0,0.4,0.2,0.4,1.8
29,1,9312.0,0.4,0.2,0.4,1.9
30,2,9299.0,0.3,0.3,0.4,2.1
31,2,14284.0,0.3,0.3,0.4,1.9
32,2,14823.0,0.1,0.7,0.2,1.9
33,2,14654.0,0.3,0.3,0.4,1.8
34,2,15383.0,0.4,0.3,0.3,1.8
35,2,14276.0,0.4,0.2,0.4,2.1
36,2,14398.0,0.2,0.6,0.2,1.9
37,2,14647.0,0.4,0.2,0.4,2.1
38,2,15551.0,0.2,0.7,0.1,2.0
39,2,14145.0,0.4,0.2,0.4,1.9
40,2,14736.0,0.2,0.6,0.2,1.8
41,2,14154.0,0.6,0.3,0.1,1.9
42,2,14693.0,0.4,0.3,0.3,2.2
43,2,14662.0,0.1,0.7,0.2,1.8
44,2,15196.0,0.3,0.3,0.4,2.0
45,2,14499.0,0.2,0.7,0.1,2.2
46,2,14044.0,0.4,0.3,0.3,2.2
47,2,14898.0,0.2,0.7,0.1,1.8
48,2,15056.0,0.3,0.5,0.2,2.0
49,2,14212.0,0.1,0.6,0.3,2.2
50,2,14733.0,0.1,0.7,0.2,1.8
51,2,14117.0,0.3,0.5,0.2,2.2
52,2,15088.0,0.4,0.3,0.3,2.0
53,2,14558.0,0.7,0.2,0.1,2.0
54,2,15247.0,0.4,0.3,0.3,2.2
55,2,15226.0,0.6,0.2,0.2,1.8
56,2,14698.0,0.4,0.3,0.3,2.2
57,2,15140.0,0.2,0.6,0.2,2.0
58,2,14366.0,0.1,0.7,0.2,1.8
59,2,14098.0,0.4,0.2,0.4,2.2
60,3,14329.0,0.7,0.2,0.1,2.0
61,3,14344.0,0.5,0.2,0.3,2.1
62,3,15170.0,0.7,0.2,0.1,2.0
63,3,15248.0,0.5,0.2,0.3,1.8
64,3,15259.0,0.1,0.7,0.2,1.8
65,3,14261.0,0.1,0.6,0.3,1.8
66,3,14427.0,0.2,0.4,0.4,1.8
67,3,14203.0,0.6,0.1,0.3,1.9
68,3,14227.0,0.6,0.2,0.2,1.9
69,3,14779.0,0.4,0.2,0.4,2.1
70,3,14034.0,0.4,0.2,0.4,2.1
71,3,14518.0,0.6,0.3,0.1,2.1
72,3,15361.0,0.6,0.2,0.2,2.0
73,3,14256.0,0.2,0.4,0.4,2.2
74,3,14831.0,0.6,0.2,0.2,2.0
75,3,9331.0,0.7,0.2,0.1,1.9
76,3,15222.0,0.4,0.3,0.3,1.9
77,3,15139.0,0.1,0.7,0.2,1.8
78,3,15028.0,0.6,0.2,0.2,2.1
79,3,14060.0,0.1,0.6,0.3,1.9
80,3,15330.0,0.4,0.3,0.3,2.2
81,3,14792.0,0.4,0.2,0.4,1.9
82,3,15033.0,0.4,0.3,0.3,1.9
83,3,14585.0,0.4,0.2,0.4,2.2
84,3,15257.0,0.6,0.1,0.3,1.8
85,3,14431.0,0.4,0.2,0.4,2.1
86,3,14412.0,0.5,0.2,0.3,2.0
87,3,14646.0,0.6,0.3,0.1,2.1
