,year,ID,r_c,r_r,r_poi,FAR
0,1,14588.0,0.4,0.2,0.4,2.0
1,1,14095.0,0.6,0.3,0.1,2.2
2,1,14742.0,0.7,0.2,0.1,2.2
3,1,14545.0,0.6,0.1,0.3,1.8
4,1,14748.0,0.7,0.2,0.1,2.2
5,1,14611.0,0.4,0.2,0.4,2.0
6,1,14921.0,0.6,0.3,0.1,1.9
7,1,48.0,0.4,0.2,0.4,2.1
8,1,14227.0,0.6,0.1,0.3,2.2
9,1,14103.0,0.5,0.2,0.3,2.2
10,1,14257.0,0.4,0.2,0.4,2.1
11,1,14540.0,0.6,0.3,0.1,2.0
12,1,14701.0,0.4,0.3,0.3,2.0
13,1,14229.0,0.6,0.1,0.3,2.1
14,1,14574.0,0.7,0.2,0.1,2.1
15,1,14553.0,0.5,0.2,0.3,2.2
16,1,14397.0,0.4,0.2,0.4,1.9
17,1,14475.0,0.4,0.2,0.4,2.2
18,1,14636.0,0.7,0.2,0.1,2.1
19,1,14660.0,0.6,0.1,0.3,2.2
20,1,14534.0,0.7,0.2,0.1,2.2
21,1,14054.0,0.7,0.2,0.1,2.2
22,1,14226.0,0.6,0.3,0.1,2.2
23,1,15549.0,0.6,0.1,0.3,2.1
24,1,12901.0,0.7,0.2,0.1,2.2
25,1,14231.0,0.3,0.3,0.4,1.8
26,1,14197.0,0.6,0.1,0.3,2.2
27,1,14490.0,0.4,0.2,0.4,2.1
28,1,14737.0,0.4,0.3,0.3,2.0
29,1,14734.0,0.6,0.2,0.2,2.2
30,2,15334.0,0.6,0.3,0.1,2.0
31,2,14557.0,0.6,0.1,0.3,1.8
32,2,14997.0,0.6,0.2,0.2,2.1
33,2,11966.0,0.3,0.3,0.4,2.2
34,2,15545.0,0.6,0.2,0.2,2.0
35,2,14537.0,0.6,0.2,0.2,2.2
36,2,14450.0,0.6,0.2,0.2,2.0
37,2,14256.0,0.6,0.3,0.1,2.2
38,2,14081.0,0.6,0.1,0.3,2.2
39,2,14493.0,0.7,0.2,0.1,2.0
40,2,14336.0,0.4,0.2,0.4,1.9
41,2,14654.0,0.6,0.1,0.3,2.2
42,2,14478.0,0.4,0.2,0.4,2.1
43,2,14684.0,0.3,0.3,0.4,2.2
44,2,11969.0,0.6,0.2,0.2,2.2
45,2,14191.0,0.6,0.3,0.1,2.2
46,2,14090.0,0.3,0.3,0.4,1.9
47,2,14642.0,0.4,0.2,0.4,2.2
48,2,14476.0,0.6,0.3,0.1,2.2
49,2,14707.0,0.6,0.1,0.3,2.0
50,2,14333.0,0.6,0.2,0.2,2.2
51,2,14084.0,0.6,0.2,0.2,2.1
52,2,15344.0,0.7,0.2,0.1,2.1
53,2,15537.0,0.4,0.2,0.4,2.2
54,2,14735.0,0.4,0.2,0.4,1.9
55,2,14401.0,0.2,0.4,0.4,1.8
56,2,14563.0,0.4,0.2,0.4,2.0
57,2,14702.0,0.6,0.1,0.3,1.8
58,2,12759.0,0.4,0.2,0.4,2.1
59,2,14394.0,0.4,0.2,0.4,1.8
60,3,15256.0,0.7,0.2,0.1,2.0
61,3,14291.0,0.3,0.3,0.4,2.2
62,3,14087.0,0.6,0.2,0.2,2.2
63,3,14566.0,0.3,0.5,0.2,1.9
64,3,14410.0,0.5,0.2,0.3,1.8
65,3,15026.0,0.6,0.3,0.1,2.2
66,3,14685.0,0.5,0.2,0.3,2.2
67,3,14690.0,0.6,0.3,0.1,2.1
68,3,14104.0,0.4,0.2,0.4,1.8
69,3,14260.0,0.4,0.2,0.4,1.8
70,3,14576.0,0.7,0.2,0.1,2.2
71,3,14728.0,0.4,0.2,0.4,2.1
72,3,14088.0,0.7,0.2,0.1,2.1
73,3,14706.0,0.4,0.3,0.3,2.1
74,3,14585.0,0.5,0.2,0.3,2.0
75,3,14304.0,0.4,0.3,0.3,2.0
76,3,14708.0,0.6,0.1,0.3,2.2
77,3,14091.0,0.4,0.2,0.4,2.2
78,3,14996.0,0.4,0.3,0.3,2.1
79,3,2238.0,0.7,0.2,0.1,1.8
80,3,14658.0,0.2,0.6,0.2,2.1
81,3,15002.0,0.6,0.3,0.1,1.9
82,3,14083.0,0.4,0.2,0.4,2.1
83,3,14513.0,0.7,0.2,0.1,2.2
84,3,14301.0,0.7,0.2,0.1,2.0
85,3,14744.0,0.5,0.2,0.3,2.0
86,3,14726.0,0.5,0.2,0.3,2.1
87,3,14635.0,0.6,0.2,0.2,2.1
88,3,14308.0,0.6,0.1,0.3,2.1
89,3,14721.0,0.7,0.2,0.1,2.2
90,4,14525.0,0.6,0.1,0.3,2.2
91,4,14092.0,0.7,0.2,0.1,2.1
92,4,14405.0,0.6,0.1,0.3,2.1
93,4,14082.0,0.6,0.3,0.1,2.2
94,4,14145.0,0.4,0.2,0.4,2.1
95,4,14094.0,0.6,0.1,0.3,1.8
96,4,15554.0,0.5,0.2,0.3,2.1
97,4,14453.0,0.6,0.1,0.3,2.1
98,4,15562.0,0.6,0.3,0.1,2.2
99,4,9872.0,0.6,0.1,0.3,2.0
100,4,14491.0,0.7,0.2,0.1,1.8
101,4,14711.0,0.6,0.3,0.1,2.2
102,4,14204.0,0.5,0.2,0.3,2.1
103,4,14106.0,0.5,0.2,0.3,2.1
104,4,14497.0,0.7,0.2,0.1,2.0
105,4,14863.0,0.6,0.1,0.3,2.0
106,4,14546.0,0.5,0.2,0.3,2.2
107,4,14538.0,0.3,0.3,0.4,2.1
108,4,14757.0,0.4,0.2,0.4,2.1
109,4,14040.0,0.6,0.1,0.3,2.0
110,4,15131.0,0.7,0.2,0.1,2.2
111,4,14865.0,0.2,0.4,0.4,2.2
112,4,14720.0,0.6,0.2,0.2,2.2
113,4,14700.0,0.4,0.3,0.3,1.8
114,4,14479.0,0.5,0.2,0.3,2.2
115,4,14723.0,0.7,0.2,0.1,2.1
116,4,14101.0,0.6,0.1,0.3,1.9
117,4,14332.0,0.6,0.2,0.2,2.2
118,4,14477.0,0.3,0.3,0.4,1.9
119,4,14055.0,0.6,0.1,0.3,2.2
120,5,14352.0,0.6,0.2,0.2,1.8
121,5,14762.0,0.6,0.1,0.3,2.0
122,5,14759.0,0.7,0.2,0.1,2.1
123,5,14526.0,0.6,0.3,0.1,1.9
124,5,14773.0,0.4,0.2,0.4,2.2
125,5,14484.0,0.7,0.2,0.1,2.2
126,5,14446.0,0.7,0.2,0.1,2.1
127,5,14032.0,0.4,0.2,0.4,2.1
128,5,14042.0,0.6,0.3,0.1,2.2
129,5,14578.0,0.7,0.2,0.1,2.2
130,5,14123.0,0.6,0.2,0.2,2.2
131,5,14638.0,0.7,0.2,0.1,2.2
132,5,14659.0,0.6,0.1,0.3,2.1
133,5,12678.0,0.3,0.3,0.4,1.8
134,5,15544.0,0.6,0.3,0.1,2.2
135,5,14524.0,0.4,0.2,0.4,2.0
136,5,14125.0,0.2,0.6,0.2,2.1
137,5,14653.0,0.6,0.3,0.1,2.2
138,5,14519.0,0.6,0.1,0.3,2.1
139,5,15029.0,0.6,0.1,0.3,1.8
140,5,14724.0,0.3,0.3,0.4,1.9
141,5,14096.0,0.4,0.2,0.4,2.2
142,5,14605.0,0.5,0.2,0.3,2.2
143,5,14068.0,0.6,0.1,0.3,2.1
144,5,14981.0,0.7,0.2,0.1,2.2
145,5,14162.0,0.7,0.2,0.1,2.2
146,5,14998.0,0.6,0.2,0.2,2.1
147,5,14324.0,0.6,0.3,0.1,2.2
148,5,14481.0,0.6,0.3,0.1,2.1
149,5,14581.0,0.7,0.2,0.1,2.2
150,6,14600.0,0.4,0.3,0.3,2.2
151,6,14310.0,0.5,0.2,0.3,2.2
152,6,14547.0,0.6,0.1,0.3,1.8
153,6,14295.0,0.5,0.2,0.3,2.0
154,6,14400.0,0.7,0.2,0.1,2.1
155,6,15363.0,0.3,0.5,0.2,2.0
156,6,14539.0,0.3,0.5,0.2,2.0
157,6,14057.0,0.6,0.1,0.3,2.0
158,6,14867.0,0.6,0.2,0.2,1.9
159,6,14683.0,0.7,0.2,0.1,2.2
160,6,14718.0,0.4,0.2,0.4,2.2
161,6,14112.0,0.7,0.2,0.1,2.2
162,6,14732.0,0.4,0.3,0.3,2.2
163,6,14296.0,0.6,0.3,0.1,2.1
