,year,ID,r_c,r_r,r_poi,FAR
0,1,15334.0,0.4,0.2,0.4,2.0
1,1,9306.0,0.3,0.5,0.2,2.2
2,1,14046.0,0.5,0.2,0.3,2.2
3,1,15167.0,0.3,0.3,0.4,2.2
4,1,15315.0,0.3,0.5,0.2,2.1
5,1,14705.0,0.2,0.4,0.4,2.0
6,1,14539.0,0.7,0.2,0.1,2.0
7,1,14240.0,0.5,0.2,0.3,1.8
8,1,15064.0,0.6,0.1,0.3,2.1
9,1,12633.0,0.6,0.3,0.1,2.1
10,1,14124.0,0.1,0.6,0.3,2.0
11,1,14546.0,0.6,0.1,0.3,2.2
12,1,14057.0,0.3,0.5,0.2,1.8
13,1,14139.0,0.7,0.2,0.1,1.9
14,1,14715.0,0.6,0.2,0.2,2.0
15,1,15543.0,0.1,0.6,0.3,1.9
16,1,15328.0,0.1,0.7,0.2,1.8
17,1,15103.0,0.5,0.2,0.3,1.8
18,1,15196.0,0.7,0.2,0.1,1.8
19,1,14394.0,0.6,0.2,0.2,1.9
20,1,14670.0,0.4,0.2,0.4,1.8
21,1,14590.0,0.2,0.6,0.2,2.1
22,1,14868.0,0.5,0.2,0.3,2.2
23,1,14744.0,0.2,0.6,0.2,2.0
24,1,14613.0,0.4,0.2,0.4,1.9
25,1,14401.0,0.2,0.4,0.4,1.8
26,1,14207.0,0.4,0.2,0.4,2.0
27,1,14446.0,0.7,0.2,0.1,2.1
28,1,14747.0,0.6,0.1,0.3,1.9
29,1,14099.0,0.7,0.2,0.1,1.8
30,2,14602.0,0.3,0.3,0.4,2.2
31,2,15066.0,0.5,0.2,0.3,1.8
32,2,14938.0,0.6,0.2,0.2,2.2
33,2,14242.0,0.7,0.2,0.1,2.0
34,2,14236.0,0.1,0.6,0.3,1.8
35,2,12678.0,0.2,0.6,0.2,2.0
36,2,14879.0,0.7,0.2,0.1,2.2
37,2,15099.0,0.4,0.2,0.4,1.8
38,2,14537.0,0.4,0.3,0.3,2.1
39,2,14734.0,0.2,0.4,0.4,2.0
40,2,15027.0,0.6,0.3,0.1,2.2
41,2,14505.0,0.4,0.2,0.4,1.8
42,2,14991.0,0.2,0.4,0.4,1.8
43,2,14627.0,0.7,0.2,0.1,2.2
44,2,15295.0,0.5,0.2,0.3,1.8
45,2,14631.0,0.4,0.2,0.4,2.2
46,2,14379.0,0.3,0.5,0.2,1.9
47,2,15372.0,0.6,0.3,0.1,2.1
48,2,14054.0,0.7,0.2,0.1,2.1
49,2,14563.0,0.4,0.3,0.3,1.8
50,2,14395.0,0.2,0.4,0.4,2.2
51,2,14542.0,0.3,0.5,0.2,2.2
52,2,14684.0,0.1,0.6,0.3,2.2
53,2,15053.0,0.7,0.2,0.1,1.9
54,2,15086.0,0.6,0.3,0.1,1.8
55,2,14976.0,0.4,0.2,0.4,1.9
56,2,14700.0,0.3,0.5,0.2,2.2
57,2,14140.0,0.2,0.6,0.2,2.2
58,2,14490.0,0.7,0.2,0.1,2.2
59,2,15055.0,0.6,0.3,0.1,1.8
60,3,15108.0,0.3,0.3,0.4,2.2
61,3,14476.0,0.6,0.1,0.3,1.9
62,3,14482.0,0.6,0.2,0.2,2.2
63,3,15058.0,0.7,0.2,0.1,2.0
64,3,14679.0,0.1,0.6,0.3,1.8
65,3,14073.0,0.6,0.3,0.1,2.2
66,3,14774.0,0.7,0.2,0.1,2.2
67,3,14908.0,0.4,0.2,0.4,1.8
68,3,14538.0,0.6,0.2,0.2,1.9
69,3,15009.0,0.2,0.4,0.4,2.0
70,3,14094.0,0.6,0.1,0.3,1.8
71,3,14485.0,0.4,0.2,0.4,1.8
72,3,14558.0,0.2,0.4,0.4,1.8
73,3,14848.0,0.7,0.2,0.1,2.2
74,3,14504.0,0.5,0.2,0.3,1.8
75,3,14967.0,0.2,0.4,0.4,2.2
76,3,14561.0,0.3,0.5,0.2,1.9
77,3,15278.0,0.6,0.3,0.1,2.1
78,3,15387.0,0.7,0.2,0.1,2.1
79,3,15168.0,0.4,0.3,0.3,1.8
80,3,15178.0,0.2,0.4,0.4,2.2
81,3,14265.0,0.3,0.5,0.2,2.2
82,3,14495.0,0.1,0.6,0.3,2.2
83,3,15079.0,0.7,0.2,0.1,1.9
84,3,15288.0,0.6,0.3,0.1,1.8
85,3,14665.0,0.4,0.2,0.4,1.9
86,3,15179.0,0.3,0.5,0.2,2.2
87,3,14176.0,0.2,0.6,0.2,2.2
88,3,14206.0,0.7,0.2,0.1,2.2
89,3,14042.0,0.6,0.3,0.1,1.8
90,4,14371.0,0.5,0.2,0.3,1.8
91,4,15151.0,0.5,0.2,0.3,2.1
92,4,14518.0,0.7,0.2,0.1,1.9
93,4,14386.0,0.6,0.3,0.1,2.2
94,4,14822.0,0.4,0.2,0.4,1.9
95,4,14373.0,0.7,0.2,0.1,2.0
96,4,14093.0,0.6,0.2,0.2,1.8
97,4,14594.0,0.6,0.3,0.1,1.9
98,4,15537.0,0.6,0.1,0.3,1.9
99,4,14497.0,0.5,0.2,0.3,1.9
100,4,14410.0,0.6,0.1,0.3,2.2
101,4,15004.0,0.6,0.2,0.2,1.8
102,4,14407.0,0.6,0.2,0.2,2.1
103,4,14445.0,0.4,0.3,0.3,1.9
104,4,14087.0,0.4,0.3,0.3,1.8
105,4,12091.0,0.2,0.4,0.4,1.8
106,4,14625.0,0.4,0.2,0.4,1.8
107,4,14459.0,0.6,0.2,0.2,1.8
108,4,15121.0,0.4,0.2,0.4,2.0
109,4,15042.0,0.1,0.6,0.3,1.9
110,4,14718.0,0.4,0.2,0.4,2.2
111,4,14562.0,0.4,0.2,0.4,1.9
112,4,14475.0,0.2,0.4,0.4,1.8
113,4,14826.0,0.4,0.3,0.3,2.2
114,4,14034.0,0.6,0.3,0.1,2.0
115,4,15366.0,0.6,0.2,0.2,1.9
116,4,14685.0,0.3,0.3,0.4,2.1
117,4,14876.0,0.3,0.3,0.4,1.9
118,4,14523.0,0.6,0.3,0.1,1.8
119,4,14660.0,0.1,0.7,0.2,2.2
120,5,14794.0,0.6,0.2,0.2,1.8
121,5,14987.0,0.6,0.1,0.3,2.2
122,5,14192.0,0.4,0.2,0.4,2.2
123,5,14499.0,0.7,0.2,0.1,1.9
124,5,14132.0,0.4,0.3,0.3,1.9
125,5,14270.0,0.4,0.3,0.3,2.1
126,5,12901.0,0.3,0.3,0.4,2.0
127,5,14131.0,0.4,0.3,0.3,2.2
128,5,11966.0,0.4,0.2,0.4,2.0
129,5,14065.0,0.2,0.4,0.4,1.9
130,5,14115.0,0.6,0.2,0.2,2.0
131,5,15300.0,0.4,0.2,0.4,1.9
