,year,ID,r_c,r_r,r_poi,FAR
0,1,14774.0,0.7,0.2,0.1,2.2
1,1,15026.0,0.5,0.2,0.3,1.8
2,1,14864.0,0.5,0.2,0.3,2.1
3,1,14231.0,0.4,0.3,0.3,1.9
4,1,14519.0,0.3,0.3,0.4,2.2
5,1,14161.0,0.4,0.2,0.4,2.0
6,1,14643.0,0.1,0.7,0.2,2.1
7,1,14089.0,0.6,0.1,0.3,2.2
8,1,14096.0,0.6,0.3,0.1,2.2
9,1,14102.0,0.6,0.2,0.2,2.0
10,1,14332.0,0.6,0.3,0.1,2.2
11,1,14642.0,0.4,0.2,0.4,1.8
12,1,14599.0,0.4,0.2,0.4,1.8
13,1,14176.0,0.7,0.2,0.1,1.8
14,1,14720.0,0.2,0.4,0.4,2.0
15,1,14064.0,0.1,0.6,0.3,1.8
16,1,14362.0,0.3,0.5,0.2,2.1
17,1,14555.0,0.4,0.2,0.4,2.2
18,1,14656.0,0.5,0.2,0.3,2.1
19,1,14703.0,0.5,0.2,0.3,2.2
20,1,14877.0,0.4,0.2,0.4,2.2
21,1,14085.0,0.6,0.2,0.2,2.1
22,1,14766.0,0.7,0.2,0.1,1.9
23,1,12715.0,0.5,0.2,0.3,1.9
24,1,14773.0,0.4,0.2,0.4,2.2
25,1,14550.0,0.7,0.2,0.1,2.2
26,1,14050.0,0.4,0.2,0.4,2.2
27,1,14639.0,0.7,0.2,0.1,2.1
28,1,14512.0,0.1,0.7,0.2,2.2
29,1,15543.0,0.3,0.3,0.4,1.9
30,2,14525.0,0.6,0.1,0.3,2.2
31,2,15245.0,0.2,0.6,0.2,1.9
32,2,14108.0,0.4,0.3,0.3,2.1
33,2,14678.0,0.4,0.2,0.4,2.2
34,2,14708.0,0.4,0.2,0.4,2.2
35,2,15317.0,0.5,0.2,0.3,2.2
36,2,15554.0,0.7,0.2,0.1,2.1
37,2,12678.0,0.4,0.2,0.4,2.2
38,2,14837.0,0.6,0.3,0.1,2.1
39,2,14556.0,0.3,0.3,0.4,1.9
40,2,12800.0,0.6,0.2,0.2,2.2
41,2,14452.0,0.6,0.2,0.2,2.1
42,2,14866.0,0.3,0.3,0.4,2.1
43,2,14080.0,0.4,0.2,0.4,2.2
44,2,14531.0,0.4,0.3,0.3,2.0
45,2,14863.0,0.4,0.2,0.4,2.2
46,2,15276.0,0.4,0.3,0.3,2.0
47,2,14611.0,0.4,0.2,0.4,2.1
48,2,14493.0,0.6,0.3,0.1,2.2
